"point_id","x","y","slaves_1860","slaves_1850","slaves_1840","slaves_1830","slaves_1820","slaves_1810","slaves_1800","slaves_1790","peak_slave","peak_year","total_1790","total_1800","total_1810","total_1820","total_1830","total_1840","total_1850","total_1860","total_1870"
3161,1847027,778477,0,0,0,0,0,0,0,0,0,0,7850.5,8797.01,9321.46,9286.75,9944.87,11048.5,13121.2,14575.7,17142.2
3162,1872473,778477,0,0,0,0,0,0,0,0,0,0,7835.29,9461.39,9976.61,11186.2,12273.4,12564.3,14479.8,15471.6,18051.6
3163,1897919,778477,0,0,0,0,0,0,0,0,0,0,7834.14,9511.9,10026.4,11278.2,12440.2,12603,14406,15105.6,17435.2
3164,1923365,778477,0,0,0,0,0,0,0,0,0,0,8358.62,9645.56,10171.2,11544.7,12584,13259.8,16165,18334,21173.7
3165,1948811,778477,0,0,0,0,0,0,0,0,0,0,9103.23,9835.31,10372.5,11759.3,12803.8,13986.3,18113,21439.5,24165.6
3166,1974257,778477,0,0,0,0,0,0,0,0,0,0,9475.2,10246.4,10754.8,12213.5,17385.9,22053.3,36215.2,48102.6,67808.1
3167,1999703,778477,0,0,0,0.0079909377,0,0.0186452,0.0159819,0.0879003,0.0879003,1790,12946.4,4556.17,16688.5,17647.2,17906.9,21131.9,28544.8,39742.5,49017
3168,2025149,778477,0,0,0,0,0,0,0,0,0,0,11996,7719.63,13602.9,14273.3,14770.6,16743.4,22367.5,28475.9,31298.6
3169,2050595,778477,0,0,0,0,0,0,0,0,0,0,8296.42,8505.27,12587,13503.8,15238.8,16936.2,17541.6,20398.5,20586.5
3170,2076041,778477,0,0,0,0,0,0,0,0,0,0,1435.47,1471.6,1446.3,1584.16,1813.41,2016.62,3035.09,3529.4,3561.93
3171,2101487,778477,0,0,0,0,0,0,0,0,0,0,752.097,836.709,963.258,1041.97,1236.61,1225.03,1529.87,1560.83,1421.36
3172,2126932,778477,0,0,0,0,0,0,0,0,0,0,2042.33,2272.1,2615.74,2829.49,3358.03,3326.59,4154.38,4238.47,3859.73
3173,-2300665,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5982,164.43,153.76
3174,-2275219,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.361,203.314,190.121
3175,-2249773,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.361,203.314,190.121
3176,-2224327,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.361,203.443,190.084
3177,-2198881,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.361,209.497,188.321
3178,-2173435,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.361,209.725,188.255
3179,-2147989,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6921,209.725,188.255
3180,-2122543,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.417,209.725,188.255
3181,-2097097,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.417,209.725,188.255
3182,-2071651,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.417,209.725,188.255
3183,-2046205,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.417,209.725,188.255
3184,-2020759,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.417,209.725,188.255
3185,-1995313,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8258,181.888,176.519
3186,-1969867,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7109,129.39,154.387
3187,-1944421,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60186,32.4546,33.8959
3188,-1918975,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88666,12.0201,25.3282
3189,-1893529,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,6.34621,27.3773
3190,-1868083,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,6.34621,27.3773
3191,-1842637,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,6.34621,27.3773
3192,-1817191,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,6.34621,27.3773
3193,-1791745,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,6.34621,44.0221
3194,-1766299,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,6.34621,69.5161
3195,-1740853,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,6.34621,69.5161
3196,-1715407,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,6.22658,68.5914
3197,-1689962,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.92822,35.3689
3198,-1664516,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,34.2901
3199,-1639070,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,34.2901
3200,-1613624,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,34.2901
3201,-1588178,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,34.2901
3202,-1562732,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,34.2901
3203,-1537286,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,27.344
3204,-1511840,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,8.26257
3205,-1486394,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,8.26257
3206,-1460948,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,8.26257
3207,-1435502,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,8.26257
3208,-1410056,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,8.26257
3209,-1384610,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,8.26257
3210,-1359164,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,8.26257
3211,-1333718,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,12.0627
3212,-1308272,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,28.7721
3213,-1282826,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,38.0675
3214,-1257380,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,38.0675
3215,-1231934,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,38.0675
3216,-1206488,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,25.0284
3217,-1181042,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,15.3908
3218,-1155596,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,15.3908
3219,-1130150,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91289,1.63102,14.6058
3220,-1104704,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616214,0.0525415,13.4284
3221,-1079258,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4284
3222,-1053813,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4284
3223,-1028367,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4284
3224,-1002921,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4284
3225,-977475,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4284
3226,-952029,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4284
3227,-926583,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4186
3228,-901137,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1474
3229,-875691,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1474
3230,-850245,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1474
3231,-824799,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1474
3232,-799353,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9476
3233,-773907,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.9266
3234,-748461,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0496
3235,-723015,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.7519
3236,-697569,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.7519
3237,-672123,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.7519
3238,-646677,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9922
3239,-621231,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46412
3240,-595785,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46412
3241,-570339,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46412
3242,-544893,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46412
3243,-519447,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46412
3244,-494001,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46412
3245,-468555,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46412
3246,-443109,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46412
3247,-417664,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46412
3248,-392218,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46412
3249,-366772,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46412
3250,-341326,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46412
3251,-315880,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394174,0,5.01137
3252,-290434,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0688,0,5.94797
3253,-264988,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.542,0,6.60493
3254,-239542,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.542,0,6.60493
3255,-214096,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.542,0,6.60493
3256,-188650,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.542,0,6.60493
3257,-163204,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.542,0,6.60493
3258,-137758,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.542,0,6.12325
3259,-112312,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.542,0,4.46412
3260,-86866,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.542,0,28.6192
3261,-61420,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.542,0,28.6192
3262,-35974,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45237,1.542,39.0393,52.9828
3263,-10528,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90475,1.542,81.1566,86.4245
3264,14918,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90475,1.542,84.7285,105.857
3265,40364,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90475,1.542,83.9005,124.508
3266,65810,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90475,1.542,79.7903,676.746
3267,91256,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90475,1.542,103.264,2308.4
3268,116702,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90475,1.542,225.656,2675.38
3269,142148,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90475,1.542,1793.22,4995.31
3270,167594,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90475,1.542,2014.73,5608.9
3271,193040,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90475,1.542,2369.88,5710.91
3272,218485,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90475,1.542,2684.57,6331.68
3273,243931,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90475,1.542,2531.38,6072.38
3274,269377,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90475,1.542,3091.01,6954.73
3275,294823,753031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90475,1.542,3414.47,7338.44
3276,320269,753031,0,0,0,0.00384625,0,0.0062475,0,0,0.0062475,1810,0,0.115303,0.783339,0.208165,0.44251,6.27523,10.1685,3285.72,7669.56
3277,345715,753031,0,0,0,0.036143437,0,0.0587081,0,0,0.0587081,1810,0,1.0835,7.36108,1.95614,4.15829,17.7832,82.6061,1714.39,4822.69
3278,371161,753031,0,0,0,0.0452500023,0,0.0735,0,0,0.0735,1810,0,1.3565,9.21575,2.449,5.206,21.028,103.031,1222.49,4072.46
3279,396607,753031,0,0,0,0.0452500023,0,0.0735,0,0,0.0735,1810,0,1.3565,9.21575,2.449,5.206,21.028,103.031,2155.13,3791.43
3280,422053,753031,0,0,0,0.0452500023,0,0.0735,0,0,0.0735,1810,0,1.3565,9.21575,2.449,5.206,21.028,103.031,1899.04,3625.63
3281,447499,753031,0,0,0,0.0452500023,0,0.0735,0,0,0.0735,1810,0,1.3565,9.21575,2.449,5.206,21.028,85.6287,2168.1,3797.24
3282,472945,753031,0,0,0,0.0452500023,0,0.0735,0,0,0.0735,1810,0,1.3565,9.21575,2.449,5.206,24.677,36.8945,2642.31,3515.15
3283,498391,753031,0,0,0,0.0452500023,0,0.0735,0,0,0.0735,1810,0,1.3565,9.21575,2.449,5.206,36.9798,64.4216,2378.1,2435.98
3284,523837,753031,0,0,0,0.0282189064,0,0.0735,0,0,0.0735,1810,0,1.3565,9.21575,7.49967,11.218,36.9798,1455.87,3567.57,4410.16
3285,549283,753031,0,0,0,0.0205000006,0,0.0735,0,0,0.0735,1810,0,1.3565,9.21575,9.78875,13.9427,31.8327,1457.65,4185.74,5010.58
3286,574729,753031,0,0,0,0.0205000006,0,0.0735,0,0,0.0735,1810,0,1.3565,9.21575,9.78875,13.9427,49.1295,952.361,9060.47,13781.2
3287,600175,753031,0,0,0,0.0205000006,0,0.0735,0,0,0.0735,1810,0,1.3565,9.21575,9.78875,13.9427,84.5449,1040.01,9159.25,14255.6
3288,625621,753031,0,0,0,0.0205000006,0,0.0735,0,0,0.0735,1810,0,1.3565,9.21575,9.78875,13.9427,148.96,1651.7,6409.27,9532.58
3289,651067,753031,0,0,0,0.0194493756,0,0.0697331,0,0,0.0697331,1810,0,1.28698,8.74344,9.28708,13.2282,108.039,1731.62,9296.43,13425.7
3290,676513,753031,0,0,0,0.0002434375,0,0.000872813,0,0,0.000872813,1810,0,0.0161084,0.109437,0.116241,0.16557,1.42414,18.455,111.747,166.324
3291,752851,753031,0,0,0,0,0,0.000706875,0,0,0.000706875,1810,0,0.111063,0.43145,0.311268,0.653608,2.65033,1.30142,34.1254,134.075
3292,778297,753031,0,0,0,0,0,0.0034075,0,0,0.0034075,1810,0,1.3565,2.07981,3.80175,7.983,43.0175,35.7659,520.051,2053.16
3293,803743,753031,0,0,0,0,0,0.00467625,0,0,0.00467625,1810,0,1.3565,2.85421,3.80175,7.983,100.224,58.0761,498.426,1182.26
3294,829189,753031,0,0,0,0,0,0.0137116,0,0,0.0137116,1810,0,1.3565,8.36902,3.80175,7.983,140.285,304.529,401.134,1267.36
3295,854634,753031,0,0,0,0,0,0.0145,0,0,0.0145,1810,0,1.3565,8.85025,3.80175,7.983,165.006,1092.63,248.852,1806.9
3296,880080,753031,0,0,0,0,0,0.0145,0,0,0.0145,1810,0,1.3565,8.85025,3.80175,7.983,71.5433,494.092,310.165,1428.78
3297,905526,753031,0,0,0,0,0,0.0145,0,0,0.0145,1810,0,16.2645,8.85025,7.95425,41.3981,36.8305,195.036,311.986,1417.87
3298,930972,753031,0,0,0,0.015364375,0,0.0145,0,0,0.015364375,1830,0,23.7745,8.85025,8.5205,98.7852,36.8305,9.7825,354.979,1480.35
3299,956418,753031,0,0,0,0.0284618754,0,0.0132947,0,0,0.0284618754,1830,0,21.828,8.11457,7.82288,140.058,33.815,81.4381,846.864,4201.15
3300,981864,753031,0,0,0,0.0077112499,0,0.00306313,0,0,0.0077112499,1830,0,8.5291,1.86962,3.05673,46.9917,13.2129,73.6981,422.153,1746.28
3301,1007310,753031,0,0,0,0,0,0,0,0,0,0,0,21.9914,0,7.88146,76.063,34.0682,77.2012,1275.1,3588.93
3302,1032756,753031,0,0,0,0,0,0.00936109,0,0,0.00936109,1810,0,23.7745,2.71486,11.9797,82.2303,315.986,283.477,1613.17,3775.87
3303,1058202,753031,0,0,0,0,0,0.0660966,0,0,0.0660966,1810,0,23.7745,19.169,32.9453,82.2303,672.08,540.694,1955.75,3760.59
3304,1083648,753031,0,0,0,0,0,0.0168086,0,0,0.0168086,1810,0,4.8292,4.87475,7.94204,16.703,138.398,111.245,400.26,767.02
3305,1363554,753031,0,0,0,0,0.9720243812,0.204658,0.691281,0,0.9720243812,1820,0,184.565,229.455,1489.74,3454.72,5801.05,7858.7,7430.19,9249.6
3306,1389000,753031,0,0,0,0,2.3666031361,0.498284,1.68307,0,2.3666031361,1820,0,449.363,558.659,3627.09,7916.5,13224.9,17844.9,28052.5,20528.7
3307,1414446,753031,0,0,0,0,3.5191762447,0.998853,1.699,0,3.5191762447,1820,0,453.616,1138,5707.78,10222.8,13564.6,15501.9,16353.4,16980.4
3308,1439892,753031,0,0,0,0,4.3804998398,1.37675,1.699,0.191354,4.3804998398,1820,20.5483,453.616,1575.5,7267.35,12620.2,14449.8,14414.1,16265.9,15968.3
3309,1465338,753031,0,0,0,0,3.1977648735,8.40553,1.699,0.48675,8.40553,1810,52.269,453.616,2617.37,8386.4,13605.2,15975.1,17425.9,17232.2,17415.5
3310,1490783,753031,0,0,0,0,0,27.4093,1.699,0.48675,27.4093,1810,52.269,453.616,5434.28,11412,14677,16399.5,17353.8,17282.9,17592
3311,1516229,753031,0,0,0,0,0,27.4093,1.699,0.48675,27.4093,1810,52.269,453.616,5434.28,11412,15179.3,16388.8,16550.1,16784.7,16982.8
3312,1541675,753031,0,0,0,0,22.7340373993,28.3055,5.64383,4.95829,28.3055,1810,252.132,1674.33,4947.51,9698.76,13869.4,15917.6,16217.2,17463.9,17344
3313,1567121,753031,0,0,0,0,17.5424518585,20.1834,7.12676,6.979,20.1834,1810,342.451,2146.36,7551.08,12904.5,16130.2,15363.7,15738.5,15527.9,14746.2
3314,1592567,753031,0,0,0,0,12.7162294388,12.7494,4.51835,6.979,12.7494,1810,342.451,1722.21,6686.62,11773.6,15555.7,15775.7,15737.3,15633.6,14965
3315,1618013,753031,0,0,0,0.078234382,3.3221657276,2.66614,2.02071,6.979,6.979,1790,342.451,1502.63,5273.23,9043.89,12585.9,13241.9,13388.1,13807.4,13345.1
3316,1643459,753031,0,0,0,0.7400972247,2.1649544239,4.73952,2.5385,6.979,6.979,1790,342.451,2485.63,6455.72,9111.59,10896.6,11773.9,11788,11961.9,11869.7
3317,1668905,753031,0,0,0,0.5017431378,2.7624452114,9.39877,6.21238,6.979,9.39877,1810,342.451,3606.73,7418.5,9683.14,11273.4,11695.4,11518.9,11772.3,11593.5
3318,1694351,753031,0,0,0,0,4.3018870354,17.7581,11.3801,6.979,17.7581,1810,342.451,5150.81,9251.29,10808.5,12370,11973.8,11770,12147.1,11869.2
3319,1719797,753031,0,0,0,0,25.3988838196,32.0025,28.9653,8.19557,32.0025,1810,353.012,3625.27,6727.31,7731.76,9113.91,9393.33,9737.36,10145.5,10007.5
3320,1745243,753031,0,0,0,0,102.180335999,113.076,121.199,207.524,207.524,1790,4415.08,3733.42,7107.83,8691.38,10555.2,11895.2,12441.7,12770,12417.8
3321,1770689,753031,0,0,0,0.1426757872,85.7575683594,128.063,158.624,240.477,240.477,1790,5531.79,5547.45,8540.23,9689.96,11877.1,13213.3,13855.8,16025.1,15472.9
3322,1796135,753031,0,0,0,0.0222656261,176.540420532,268.925,336.437,521.142,521.142,1790,9252.22,10554.5,12552.5,15200.9,17170,18278.7,13884.2,14387.1,14275.3
3323,1821581,753031,0,0,0,0,238.905075073,270.645,463.135,491.72,491.72,1790,9409.58,11849.7,10744.1,12335.1,12920.2,14094.1,16207.2,17774.1,18025.3
3324,1847027,753031,0,0,0,0,0,0,0,0,0,0,7850.65,8790.25,9314.78,9266.27,9917.01,11028.5,13101.3,14562,17126.4
3325,1872473,753031,0,0,0,0,0,0,0,0,0,0,7838.22,9333.29,9850.29,10672.4,10077.9,10781.6,12748.4,16171.2,19577.7
3326,1897919,753031,0,0,0,0.0220612492,0.3309684396,0.330968,1.10376,4.84615,4.84615,1790,8136.54,9745.83,10261.9,11351.9,17356.4,22120.6,33229.2,32162.5,47270.8
3327,1923365,753031,0,0,0,0.1800574958,0.5099479556,0.090548,2.19934,11.0255,11.0255,1790,8434.48,9828.74,10060.6,10932.3,10342.8,10643.6,12402.9,15582.4,18475.5
3328,1948811,753031,0,0,0.9383856058,0.0754343793,1.991245985,3.16658,6.10132,31.9554,31.9554,1790,9616.58,10031.5,10275.6,11395.7,12087,12709.5,15125.7,17475,19618.7
3329,1974257,753031,0,0,0.6077699661,0.8675875068,1.1719349623,4.07525,5.15337,27.5135,27.5135,1790,10346.9,10539.4,11454.1,13014.1,15287.9,15564.1,19485.6,22798.4,27356
3330,1999703,753031,0,0,1,5.2979564667,4,9.02851,2.59591,62.2775,62.2775,1790,17863.5,18821.9,22841,26027.5,33754.8,45372.2,70536.8,87549.8,120530
3331,2025149,753031,0,0,0,0.0921656266,0.1843288988,3.4101,4.23958,9.03215,9.03215,1790,13566.8,12728.9,13666,18638.7,19911.6,22419.3,27234.6,34052.3,35182.5
3332,2050595,753031,0,0,0,0,0,0,0,0,0,0,14656.1,14565.4,14567.5,15629.5,17036,18305,18689.9,21561.6,21210.2
3333,2076041,753031,0,0,0,0,0,0,0,0,0,0,7266.98,7913.64,8772.62,9516.31,11203.1,11398.3,14939,15831.5,14891.1
3334,2101487,753031,0,0,0,0,0,0,0,0,0,0,4888.63,5438.61,6261.18,6772.82,8037.96,12263.7,9944.14,10145.4,9238.84
3335,2126932,753031,0,0,0,0,0,0,0,0,0,0,1530.13,1702.27,1959.73,2119.87,2515.86,2492.3,3112.49,3175.49,2891.73
3336,-2326111,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81794,39.1107,83.4688
3337,-2300665,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.8306,236.774,371.477
3338,-2275219,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.361,216.144,230.93
3339,-2249773,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.361,319.869,224.732
3340,-2224327,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.361,244.844,202.453
3341,-2198881,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.361,335.121,227.819
3342,-2173435,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7161,288.039,214.755
3343,-2147989,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57981,209.725,188.255
3344,-2122543,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.417,209.725,188.255
3345,-2097097,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.417,209.725,188.255
3346,-2071651,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.417,209.725,188.255
3347,-2046205,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.417,209.725,188.255
3348,-2020759,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.417,209.725,188.255
3349,-1995313,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.417,209.725,188.255
3350,-1969867,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76327,194.75,169.791
3351,-1944421,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802125,62.9166,7.23993
3352,-1918975,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00393328,62.6272,7.68387
3353,-1893529,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338262,53.6405,22.8379
3354,-1868083,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865322,39.4734,27.7962
3355,-1842637,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37272,25.8349,27.6238
3356,-1817191,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84995,13.0069,27.4616
3357,-1791745,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,6.34621,54.2671
3358,-1766299,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,6.34621,69.5161
3359,-1740853,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,6.34621,69.5161
3360,-1715407,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,5.3464,61.7884
3361,-1689962,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,34.2901
3362,-1664516,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,34.2901
3363,-1639070,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,34.2901
3364,-1613624,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,34.2901
3365,-1588178,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,34.2901
3366,-1562732,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,34.2901
3367,-1537286,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,34.2901
3368,-1511840,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,20.3328
3369,-1486394,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,8.99459
3370,-1460948,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,8.26257
3371,-1435502,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,8.26257
3372,-1410056,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,8.26257
3373,-1384610,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,8.26257
3374,-1359164,727585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09775,1.78865,17.0923
