"county","jail_2014","jail_1970","jail_1980","jail_1990","jail_2000","black_1990","black_2000","black_2014","black_2010","jail_2010"
46097,0,0,0,0,0,"null",0,0,0,0
46099,321.71,63.35,67.22,198.52,247.7,2032.35,357.58,1170.73,817.08,355.3
46101,0,113.87,0,0,0,0,0,0,0,0
46103,621.69,139.59,97.59,359.56,397.63,126.26,823.72,1109.47,1814.3,592.51
46105,245.08,0,25.28,86.15,143.31,0,2706.67,1752.5,5703.75,234.99
46107,0,0,0,0,0,"null","null",0,0,0
46109,629.66,160.64,190.32,187.25,455.57,"null",0,2272.73,0,574.19
46111,0,0,0,0,0,"null",0,"null","null",0
46113,0,0,0,0,0,0,0,0,0,0
46115,122.38,0,31.55,142.05,151.55,25935,1822.22,380,1563.33,174.29
46117,0,0,0,0,0,0,0,0,0,0
46119,589.28,269.06,85.06,172.02,200.77,"null",6285,4422,5640,122.11
46121,380,113.01,82.09,49.73,95.9,0,0,5220,4521.82,427.14
46123,380,113.02,82.09,49.72,95.89,"null",0,4389,4547.69,427.14
46125,90.75,17.99,0,36.53,90.71,0,0,1176.79,2367.14,87.69
46127,200.63,18.09,40.35,120.24,286.01,0,9027.78,2521.01,4477.61,224.27
46129,240.69,161.96,57.6,138.94,162,"null",0,2496.32,0,213.22
46135,0,0,0,0,0,0,0,0,0,0
46137,1412.43,256.19,585.59,1293.45,1153.81,"null","null",28571.43,48611.11,1178.08
47001,679.75,51.51,77.78,166.6,215.26,590.39,1375.89,1861.1,1907.61,563.57
47003,724.81,103.92,138.69,216.27,511.66,446.52,2091.41,1170.57,1644.19,697.71
47005,755.97,40.69,119.01,272.08,480,0,3846.15,1706.48,1200,467.56
47007,987.5,0,50.52,83.38,129.29,0,0,510.86,886.92,747.7
47009,459.53,51.16,61.23,87.06,314.82,632.91,3264.52,1905.87,2516.78,362.25
47011,535.97,93.05,123.97,301.29,328.7,1430.84,1818.72,1191.18,1362.75,433.71
47013,547.13,88.71,114.16,136.04,307.74,3225.81,3529.41,1492.54,2570.09,542.92
47015,602.14,0,46.2,214.03,504.39,0,1538.46,1785.71,1785.71,641.7
47017,662.92,189.81,154.8,310.89,426.33,1013.44,1459.49,1444.22,1218.43,552.28
47019,756.13,124.75,138.58,235.4,383.82,371.64,954.65,1641.79,3220.61,588.25
47021,417.72,174.09,233.87,354.44,446.91,1776.5,2710.03,793.65,1022.2,421.29
47023,558.76,16.34,97.57,221.03,238.4,1166.03,1053.35,1187.21,1164.67,455.1
47025,824.7,100.3,27.6,87.21,226.36,0,0,1418.44,1101.53,743.16
47027,533.96,171.4,90.37,280.2,178.77,0,0,2325.58,2288.73,447.15
47029,612.87,70.3,155.58,208.06,525.66,1017.81,2144.47,2024.29,1796.56,596.72
47031,670.51,157.76,263.15,324.56,530.04,743.89,2954.88,5569.21,5569.21,670.51
47033,677.23,176.74,182.48,300.99,582.04,479.65,1300.93,761.04,963.05,697.54
47035,643.31,24.42,81.26,149.48,338.23,0,0,15584.42,15584.42,548.37
47037,413.98,151.34,219.29,555.76,690.5,959.98,1684.49,833.41,1479.28,781.49
47039,523.56,225.62,97.63,182.84,233.46,0,1035.16,778.21,888.43,422.53
47041,861.58,146.28,242.62,227.98,487.71,819.67,609.76,487.8,529.1,942.55
47043,903.81,75.98,215.8,295.79,590.63,840.34,2440.29,2614.38,2620.16,765.4
47045,805.06,169.29,241.75,346.72,471.45,1361.77,1523.21,2007.7,1934.77,742.98
47047,455.16,141.48,230.89,383.05,502.66,711.98,809.67,1236.77,1075.53,410
47049,465.41,120.22,65.03,139.6,189.92,"null",0,2173.91,0,201.19
47051,499.02,70.8,100.82,149.53,226.59,336.5,1366.3,1094.39,1307.08,462.88
47053,616.22,172.77,168.5,327.18,519.79,1186.12,1526.14,1351.58,1639.21,656.68
47055,836.73,169.28,106.08,183.59,519.89,548.98,2117.95,2407.22,1858.76,670.04
47057,639.67,46.39,85.42,131.35,188.44,2337.66,13181.82,9649.12,9607.84,444.42
47059,846.6,130.56,169.23,382.87,344.16,2337.66,1594.53,2323.5,3358.21,716.78
47061,682.23,250.71,184.03,176.87,171.78,50000,0,0,0,522.33
47063,920.46,161.94,177.3,500.16,385.61,1362.75,2516.88,1813.03,1774.47,666.07
47065,491.47,243.77,219.57,429.57,466.77,963.18,1378.86,1719.11,1628.81,582.55
47067,2192.68,122.07,124.08,1593.83,2357.5,29268.29,16666.67,12903.23,16666.67,2258.97
47069,846.83,132.78,216.91,356.19,476.39,645.04,535.8,1144.6,646.66,407.77
47071,798.22,89.32,136.17,318.62,336.18,936.04,1369.51,3400.31,3400.31,798.22
47073,674.42,103.22,84.9,150.71,124.36,205.76,187.62,1184.43,1113.17,499.28
47075,1033.11,147.6,238.8,511.16,694.78,895.26,1472.27,1266.23,1333.8,957.23
47077,1027.65,93.26,161.09,278.81,303.34,344.23,646.09,3252.55,379.75,433.21
47079,858.15,83.7,239.3,285.25,571.41,469.03,2391.67,4496.3,4606.01,804.1
47081,767.33,387.03,237.04,348.18,359.93,199.95,475.1,583.09,736.74,609.65
47083,575.37,199.49,159.29,268.36,340.95,1190.48,1565.38,3296.7,3169.01,551.68
47085,453.87,253.1,136.62,222.03,312.24,641.4,764.09,1699.72,286.53,461.8
47087,1458.28,300.84,204.71,145.41,304.67,0,0,3448.28,0,1080.41
47089,803.52,43.61,150.54,191.55,269.56,551.95,654.51,2004.72,1663.61,655.97
47091,1149.33,41.83,87.57,263.89,421.71,4651.16,511.51,508.91,536.19,947.82
47093,345.69,168.71,173.95,239.72,188.11,835.01,1216.71,1347.6,1182.77,366.54
47095,784.11,345.42,361.58,469.21,495.25,735.86,609.16,762.97,762.97,784.11
47097,760.27,213.55,279.69,264.85,390.87,797.59,582.88,419.99,641.68,725.54
47099,923.18,0,83.51,182.11,188.29,322.58,3042.33,5349.79,3446.6,655.34
47101,654.11,0,174.06,184.77,500.94,0,1401.18,1538.46,1538.46,654.11
47103,554.51,13.28,144.93,388.07,485.79,1107.27,2777.78,2277.29,2054.34,526.2
47105,452.46,136.44,161.67,185.28,264.97,608.37,3333.33,1167.32,1930.15,390.95
47107,785.09,45.49,66.26,251.72,207.86,903.21,2450.63,2247.19,2583.22,691.67
47109,498.12,176.69,129.17,153.3,402.69,576.04,1212.12,1218.37,1677.39,500.21
47111,933.06,79.45,159.62,228.88,376.56,0,0,2857.14,16417.91,806.45
47113,692.23,77.62,152.79,314.71,675.96,629.78,1201.95,1375.49,1210.5,610.79
47115,713.94,63.82,141.14,195.97,333.69,494.23,1765.24,644.33,827.34,620.31
47117,824.82,130.95,158.68,238.63,465.71,686.77,1587.3,2687.8,2389.2,714.69
47119,620.63,159.08,137.01,204.91,307.92,531.34,986.65,1843.05,1764.92,575.5
47121,918.65,30.46,197.53,310.84,473.34,1333.33,1000,751.88,1020.41,789.87
47123,628.93,137.69,68.62,342.58,335,760.46,2487.14,2149,2089.61,551.06
47125,351.43,43.64,93.99,303.08,281.47,483.49,840.86,817.26,815.89,323.66
47127,500.12,44.6,201.74,264.26,342.68,0,1376.15,917.43,2336.45,542.67
47129,387.07,144.04,104.21,170.26,179.03,0,608.23,128.37,182.04,295.8
47131,410.26,76.72,88.75,243.5,365.09,1043.84,2099.55,2442.27,2345.79,360.96
47133,1043.18,154.3,127.7,256.5,324.98,0,2631.58,3937.01,3465.35,958.47
47135,822.54,0,0,167.06,290.28,0,1111.11,4081.63,4252.58,645.21
47137,309.21,43.84,147.77,104.49,156.84,"null",0,0,0,309.21
47139,1164.31,410.17,73.74,328.01,387.27,0,0,2247.19,3571.43,889.82
47141,459.03,76.53,108.49,198.47,352.4,477.53,2523.99,1320.13,1896.55,422.92
47143,711.55,47.66,137.54,293.36,340.3,560.22,996.38,1030.93,1269.32,613.89
47145,548.8,12.35,46.26,126.37,230.01,373.44,703.98,865.8,1104.42,358.65
47147,935.25,201.97,114.2,188.09,367.35,467.46,2123.07,4302.63,3243.24,449.84
47149,462.94,39.7,46.71,306,516.25,1188.43,1730.59,1186.3,1019.94,470.63
47151,780.92,172.41,96.17,222.11,215.54,0,0,0,0,591.14
47153,1244.18,129.37,127.5,114.81,226.29,"null",0,3174.6,0,917.76
47155,830.7,50.61,122.5,227.53,402.8,1617.65,2671.76,2904.56,1778.66,591.68
47157,875.69,216.26,232,894.75,971.05,1911.36,1681.49,608.45,1422.33,900.57
47159,955.06,196.13,141.34,177.7,324.48,348.43,1314.32,4984.42,4096.99,711.65
47161,246.28,0,0,156.2,166.11,2083.33,1020.41,917.43,917.43,220.72
47163,628.77,117.34,139.33,306.26,458.33,1415.93,1670.04,733.02,2845.36,582.18
47165,555.06,104.22,131.29,261.12,279.89,1388.89,1677.78,1102.52,1373.96,529.64
47167,1372.99,75.2,165.96,836.8,919.51,3340.65,5058.3,671.23,871.49,347.85
47169,738.08,94.19,271.63,320.09,551.31,841.3,1078.25,773.69,1138.52,609.87
47171,818.52,262.83,184.8,314.79,382.54,0,0,4444.44,6060.61,675.82
47173,705.6,146.6,68.38,143.79,256.54,"null",0,0,0,537.95
47175,982.04,85.4,132.06,273.8,361.14,0,0,0,0,853.59
47177,1046.19,127.24,323.98,358.41,544.13,1202.8,2591.66,2344.67,2412.28,929.19
47179,104.47,102.59,122,182.11,574.99,549.86,2996.19,152.09,2843.86,705.35
47181,1026.23,106.09,74.41,196.06,256,0,0,401.2,0,833.18
47183,448.88,92.14,107.46,156.99,186.4,517.13,702.25,1615.2,1450.73,397.62
47185,1181.32,197.73,172.47,248.07,467.67,0,910.36,4444.44,3301.19,966.73
47187,268.82,70.92,113.62,190.38,308.76,1133.18,2669.9,1392.11,1803.74,299.48
47189,363.83,78.65,80.54,131.79,207.28,565.59,1265.6,1619.79,1616.84,320.78
48001,277,153.63,100.22,215.66,284.85,434.78,590.14,397.1,397.1,277
48003,129.81,74.37,117.85,270.58,483.72,0,2328.43,2197.8,2777.78,251.91
48005,426.4,67.22,80.24,189.5,228.79,296.78,712.42,870.83,1003.42,435.6
48007,683.87,56.41,136.24,291.51,386.18,786.52,1470.59,3902.44,3902.44,712.75
48009,336.58,295.68,66.3,92.61,79.2,0,0,3723.05,0,240.16
48011,170.94,0,0,271.49,295.33,"null",0,0,0,253.16
48013,371.04,93.94,77.68,341.11,322.74,0,684.93,787.4,1005.02,391.26
48015,260.63,380.81,88.05,238.58,198.19,1225.59,617.67,631.82,795,232.25
48017,935.48,180.87,143.8,177.88,418.04,0,0,3448.28,10267.86,897.45
48019,397.57,0,0,143.88,175.19,0,0,0,0,281.23
48021,293.62,71.3,53.88,269.08,274.69,1195.91,2039.64,1300.29,1288.2,320.64
48023,336.53,66.38,70.87,392.16,79.19,2156.86,0,1515.85,0,240.22
48025,245.72,42.5,91.42,435.48,231.5,1719.46,153.17,79.3,248.45,273.69
48027,338.78,77.67,120.92,338.74,339.44,413.12,823.87,623.47,761.23,312.28
48029,311.58,137.13,112.93,302.74,385.65,923.79,1030.47,154.34,871.12,359.83
48031,346.54,193.05,122.17,144.26,92.97,0,2380.95,2247.19,2551.02,251.72
48033,407.1,0,155.32,385.28,401.37,"null",22010,1715,6160,402.69
48035,266.95,15.81,53.2,191.64,252.35,0,1168.93,1659.75,1686.05,240.71
48037,433.55,112.66,142.06,550.65,1415.34,1702.6,3518.42,1421.07,1271.59,124.46
48039,326.77,111.14,108.8,277.7,333.42,920.05,10.25,1460.91,1029.75,398.51
48041,365.15,176.3,82.76,250.2,347.1,1507.54,1901.25,1705.35,1704.35,339.27
48043,14.49,255.4,113.79,0,135.19,0,0,0,0,75.46
48045,0,0,0,0,0,0,0,0,0,0
48047,6397.71,21.32,108.68,186.95,324.03,"null",0,13636.36,93750,9123.81
48049,637.75,32.24,106.06,258.19,281.97,1034.13,950.57,1535.31,1498.5,603.94
48051,580.09,53.37,65.34,214.95,414.27,645.66,1223.24,571.43,1488.54,432.7
48053,340.57,0,106.76,277.17,316.51,886.08,1272.27,1002,1002,340.57
48055,575.98,37.49,112.06,353.32,597.58,845.07,1232.9,2668.09,2387.48,524.25
48057,349.85,84.4,118.41,266.97,494.33,2938.48,590.15,813.01,769.53,383.99
48059,71.66,404.77,82.51,77.44,74.61,0,0,0,0,71.22
48061,362.35,208.73,165.44,274.32,263.56,1312.34,1073.62,334.17,1051.53,326.52
48063,328.34,132.51,92.46,151.44,305.34,455.58,671.64,289.44,419.34,336.73
48065,643.09,52.03,110.34,210.69,248.08,0,4000,5405.4,8888.89,540.35
48067,466.35,150.37,72,245.99,356.55,387.13,881.12,753.01,782.87,465.24
48069,243.36,33.86,190.48,295.22,359.18,1212.12,0,0,0,243.36
48071,375.88,144.02,147.9,454.51,521.13,1641.79,713.12,1029.41,1392.33,426.62
48073,478.33,118.1,85.99,230.54,375.1,723.14,1090.28,793.81,793.81,478.33
48075,1043.84,132.07,115.87,252.33,543.51,1169.59,703.7,481.54,494.23,791.77
48077,290.25,0,23.71,256.07,304.19,112500,7692.31,5263.16,5327.87,340.89
48079,163.31,95.57,76.98,207.37,308.91,1289.49,934.58,1265.82,1265.82,232.92
48081,0,54.35,0,0,0,0,0,0,0,0
48083,139.39,88.45,118.06,154.44,166.57,3030.3,0,0,0,139.18
48085,143.62,69.93,67.31,137.51,174.35,624.75,887.44,448.64,533.82,169.69
48087,550.05,414.31,247.49,250.65,485.88,0,3100.78,1219.51,1219.51,511.62
48089,379.51,97.62,68.04,152.25,564.01,584.8,1295.29,1136.36,1204.46,434.88
48091,347.29,20.26,52.58,216.68,257.34,3321.03,1141.69,307.69,2146.26,330.24
48093,821.33,88.4,89.52,308.14,1701.3,0,26785.71,70588.23,70588.23,895.87
48095,456.23,58.64,83.7,235.94,451.57,0,1676.11,1426.36,1426.36,482.89
48097,321.32,106.01,91.26,208.07,360.78,855.17,6854.84,1432.29,1432.29,321.32
48099,137.23,39.42,27.99,86.43,102.04,62.97,120.02,265.17,276.68,147.65
48101,0,497.79,97.92,228.38,0,0,0,0,0,0
48103,397.09,149.37,197.82,630.98,483.57,0,1351.35,1282.05,1315.79,436.05
48105,523.14,0,169.78,322.96,570.47,15714.29,0,0,0,523.14
48107,200.29,158.51,85.29,208.88,283.64,975.61,1525.82,2439.02,2439.02,255.1
48109,695.41,822.2,335.64,658.51,535.33,"null",13333.33,37500,37500,667.56
48111,229.15,56.16,81.07,246.08,160.72,1923.08,1345.97,563.76,724.79,384.46
48113,367.46,203.63,148.55,453.35,462.04,1268.02,1007.2,8.37,1090.88,429.52
48115,461.37,199.56,43.25,253.62,350.61,1268.01,347.54,493.42,418.99,414.82
48117,596.4,313.45,229.45,636.6,799.8,3048.78,4006.41,1333.33,1162.79,628.61
48119,510.53,36.5,38.4,103.76,324.02,1119.57,2631.58,1234.57,975.84,409.27
48121,184.56,50.48,40.85,116.87,227.55,794.15,898.2,419.54,699.74,205.38
48123,606.63,85.98,124.75,314.22,320.2,514.78,872.48,1370.97,1365.96,497.91
48125,191.7,140.38,45.33,59.92,3677.04,0,5473.23,948.3,1045.29,228.7
48127,573.76,80.86,108.27,65.84,202.65,0,2702.7,2000,2000,818.67
48129,454.75,0,131.47,221.05,536.23,1818.18,2105.26,2608.7,2386.36,497.84
48131,365.48,0,87.68,215.53,211.21,0,0,1408.45,1408.45,350.67
48133,630.09,76.28,144.83,295.01,303.3,1437.91,890.21,2500,2500,630.09
48135,659.76,155.76,183.96,239.4,652.45,892.33,2036.6,1083.82,2725.09,607.68
48137,742.12,85.91,502.81,773.8,1216.08,"null","null",0,0,1027.96
48139,377.56,51.71,116.94,225.04,323.65,1268.56,1270.85,1660.27,1296.32,324.48
48141,362.48,161.38,116.56,248.08,298.64,1752.42,848.43,890.04,1028.71,248.93
48143,249.93,27,58.7,246.36,260.7,5890.41,1282.05,367.65,849.51,261.16
48145,274.92,94.26,88.44,147.88,241.86,357.52,338.69,483.09,423.32,338.3
48147,416.01,92.14,65.3,169.68,139.18,1107.56,749.56,2134.65,1556.45,1537.21
48149,182.82,49.32,54.44,309.39,241.29,990.1,1466.67,879.77,1019.64,184.17
48151,302.64,27.25,88.78,232.9,339.05,0,4358.97,1123.6,1447.37,275.81
48153,0,16.1,136.72,231.24,0,1151.83,0,0,0,0
48155,0,226.93,206.63,213.22,0,0,0,0,0,0
48157,187.5,111.72,65.81,184.48,198.49,401.67,508.81,388.22,543.07,239.42
48159,521.41,98.2,63.6,278.02,906.76,1960.78,1687.76,3460.21,3167.81,499.54
48161,445.49,48.67,261.92,278.75,285.54,631.71,778.03,765.55,731.51,352.17
48163,410.4,133.67,129.8,1166.79,1860.05,0,265.25,1495.33,1495.33,410.4
48165,147.38,129.5,132.96,294.5,186.06,1075.27,983.96,476.19,697.87,181.19
48167,431.89,129.54,192.99,319.41,490.49,1324.91,1448.51,1470.43,1849.27,498.16
48169,1334.57,126.16,50.91,130.67,339.21,0,2096.2,2711.83,2047.07,986.21
48171,70.15,84.27,45.31,123.07,78.02,0,4545.46,2439.02,2439.02,60.03
48173,243.01,0,0,175.44,128.91,"null",0,0,0,243.01
48175,638.03,35.57,31.81,369.02,851.36,0,0,1470.59,995.02,542.96
48177,700.54,21.79,56.47,113.29,175.13,931.82,1446.25,2768.17,2367.8,621.8
48179,358.79,101.35,57.84,114.89,335.48,804.6,481.07,701.75,447.43,477.49
48181,472.28,144.37,70.98,152.06,337.14,786.4,2148.03,1354.58,1241.74,428.06
48183,800.51,74.39,118.94,255.86,517.74,544.3,1133.79,1325.45,2033.49,865.38
48185,387.73,92.32,81.84,180.78,288.31,303.99,892.09,700.86,752.21,407.47
48187,300.09,169.05,49.98,180.74,100.71,4020.57,1035.2,1668.4,1668.4,360.96
48189,393.44,64.98,120.34,461.23,629.26,1283.23,775.19,876.55,724.77,442.94
48191,273.07,147.89,124.25,162.14,356.8,0,622.92,1449.28,1248.75,265.82
48193,252.74,269.21,79.8,260.93,382.25,"null",0,0,0,290.46
48195,89.53,51.41,79.64,79.75,91.38,"null",0,0,0,87.51
48197,328.54,308.48,116.63,147.32,194.55,635.03,1227.25,609.76,870.25,320.9
48199,355.51,22.28,62.71,152.29,263.73,565.26,1080.02,1211.83,1295.77,351.02
48201,294.4,220.37,163.89,287.87,364.71,910.45,911.95,747.52,967.15,327.5
48203,569.82,144.38,87.91,222.72,333.91,595.76,896.19,1341.15,498.08,320.43
48205,229.14,115.21,81.87,63.75,160.72,0,187,107.38,116.96,384.5
48207,6671.26,64.7,72.28,143.97,2069.3,1492.14,9964.98,37912.72,37912.72,6671.26
48209,216.43,79.21,49.65,346.27,360.16,2765.83,1282.94,346.8,831.91,254.05
48211,193.55,107.3,158.64,201.53,66.98,0,0,0,0,140.12
48213,700.69,94.14,110.25,180.42,390.62,568.79,1670.49,1444.15,2100.03,643.35
48215,215.5,118.81,77.93,223.62,165.92,887.57,433.71,20149.84,11514.48,231.51
48217,624.94,68.4,81.46,291.29,359.45,627.18,2036.3,2572.35,2445.47,601.61
48219,492.71,71.58,98.65,241.74,330.76,1146.71,1436.27,1482.7,1624.78,447.21
48221,436.2,0,134.1,207.3,407.96,3571.43,1341,1071.43,2912.62,520.61
48223,404.18,72.94,109.48,273.38,380.91,779.39,1921.11,1247.03,1187.28,397.36
48225,609.25,57.01,75.24,288.38,437.82,492.75,844.23,170.73,421.28,533.96
48227,230.8,58.26,52.92,109.81,165.92,441.56,474.63,465.84,465.84,259.63
48229,5294.41,503.24,452.92,390.24,262.15,53333.34,83673.47,16000,8823.53,2485.04
48231,476.48,92.89,117.76,159.17,371.64,1127.18,1334.1,1945.06,2008.52,456.46
48233,419.89,141.31,138.44,281.91,309.93,2287.1,536.19,1000,742.01,427.55
48235,543.29,82.16,141.87,177.72,463.31,"null",26565,1699.44,4995.6,513.15
48237,240.22,51.24,121.98,296.66,531.17,4545.46,522,609.76,309.6,892.41
48239,690.42,102.92,134.12,560.53,468.65,2936.05,2159.03,930.23,1343.65,728.58
48241,376.52,252.54,54.29,82.59,127.57,328.85,416.87,1295.27,917.99,264.45
48243,0,0,0,0,0,0,0,0,0,0
48245,433.06,141.13,177.76,482.96,836.14,1133.61,1500.46,1058.62,934.87,1053.56
48247,382.41,187.76,350.3,342.17,356.42,0,0,0,0,382.41
48249,223.06,30.76,87.17,84.05,73.02,0,0,0,0,210.71
48251,428.06,50.66,34.65,383.79,329.43,3139.31,1681.05,1785.16,2271.93,439.49
48253,245.36,74.8,81,219.92,185.92,899.47,180.31,273.1,231.15,242.38
48255,115.84,65.88,177.91,189.11,186.73,927.64,0,0,0,115.84
48257,440.23,129.49,95.89,286.72,460.44,772.22,1831.31,1048.22,1183.87,471.97
48259,187.44,0,0,195.86,228.97,0,4347.83,431.03,922.82,181.06
48261,526.06,53.62,64.18,148.64,462.4,"null","null",4515,3175,395.26
48263,1335.17,126.2,50.89,130.72,339.07,"null",52133.33,11914.29,12803,986.14
48265,466.14,168.97,123.68,295.37,384.37,889.83,1341.81,1157.03,1605.9,493.41
48267,343.91,182.56,82.41,346.72,512.73,"null",0,0,0,490.28
48269,191.65,350.88,45.33,59.92,3678.44,"null","null",3620,5575,228.72
48271,368.83,175.59,825.49,331.68,106.38,0,0,0,0,441.45
48273,525.71,53.48,64.11,148.81,460.96,372.98,544.79,783.41,562.24,396.39
48275,360.69,123,132.93,165.91,228.6,777.78,1416.12,735.29,1418.44,279.2
48277,494.07,90.72,86.1,401.71,564.47,1631.34,2738.71,782.65,1040.97,438.26
48279,511.14,67.95,111.22,183.96,334.87,986.55,2948.72,1179.94,1142.86,472.23
48281,203.68,0,124.02,239.68,329.29,0,332.38,366.97,392.16,219.59
48283,0,0,0,712.2,0,0,0,0,0,0
48285,217.85,0,58.92,81.26,141.77,384.09,366.06,1688.31,1335.36,259.15
48287,373.48,0,105.94,155.04,156.33,273.44,421.02,713.15,568.64,278.51
48289,307.47,124.82,84.31,225.7,374.37,1382.6,2044.2,935.83,889.26,260.96
48291,427.14,84.75,124.37,282.34,396.35,1198.31,761.22,824.92,1755.56,334.6
48293,931.82,0,112.87,505.4,6020.19,1172.47,13014.21,1938.67,568.99,251.09
48295,135.2,0,0,54.08,73.71,"null",0,0,0,145.63
48297,604,110.18,178.71,252.7,278.53,30586.67,339.71,192.54,210.76,504.6
48299,478.38,0,63.63,173.23,222.91,0,0,729.93,1123.6,445.39
48301,914.29,112.28,117.07,267.76,337.5,"null","null","null","null",820.31
48303,592.18,160.15,131.9,357.2,418.18,1567.7,2110.89,1984.68,1801.45,523.53
48305,399.54,79.33,35.45,214.23,442.93,2240,3205.13,3448.28,4629.63,699.25
48307,429.45,42.57,256.03,283.69,281.9,0,1428.57,877.19,1162.79,351.11
48309,526.39,123.97,155.16,338.35,460.93,1289.22,1574.38,1440.24,1513.52,507.16
48311,603.47,110.21,178.71,252.57,278.36,"null",1560,1170,1074,504.23
48313,364.61,42.24,39.38,205.24,426.77,413.72,713.65,478.24,630.76,395.52
48315,518.13,63.6,64.12,97.87,280.09,477.31,688.71,817.44,624.58,454
48317,210.72,144.14,104.97,150.94,156.04,5263.16,5555.56,5263.16,5263.16,280.81
48319,42.19,0,105.57,168.78,166.59,"null",0,0,0,59.04
48321,557.3,48.53,63.5,321.16,361.83,1229.46,1472.68,1561.25,1883.95,679.78
48323,290.95,159.08,0,0,0,0,121212.1,1063.83,18181.82,411.93
48325,250.27,120.63,102.48,88.75,138.19,0,136.8,318.13,115.34,252.89
48327,419.11,272.29,359.4,209.51,542.58,0,0,0,0,420.58
48329,363.52,149.81,147.12,299.24,360.46,1788.31,1453.96,1307.4,1361.73,364.45
48331,699.25,0,57.42,274.18,358.76,526.98,1416.61,2118.64,1657.32,523.08
48333,143.52,84.25,150.4,223.97,202.2,16666.67,3333.33,4545.46,6666.67,154.1
48335,255.88,156.1,127.51,287.96,229.3,1782.18,327.67,835.32,539.47,244.77
48337,539.29,22.46,88.39,274.22,343.36,0,0,0,0,556.82
48339,324.89,35.79,70.23,254.49,306.9,4350.66,2213.72,1228.38,1284.39,305.2
48341,241.96,22.53,125.81,227.5,259.71,0,1666.67,262.47,349.65,267.12
48343,349.24,0,61.5,321.96,503.91,909.09,854.48,473.93,609.14,358
48345,0,166.67,0,0,0,0,0,0,0,0
48347,532.55,107.12,82.39,202.78,561.03,613.76,1640.61,1467.71,1467.71,475.94
48349,702.28,78.36,79.59,369.77,472.7,627.31,1718.97,2307.34,1757.9,700.81
48351,152.77,30.55,30.25,2269.5,7828.85,7014.92,14920.8,103.79,20374.12,361.78
48353,463.11,20.82,233.57,119.16,457.92,1565.22,1025.06,1108.65,1805.87,414.67
48355,402.6,81.96,84.63,308.07,386.65,970.61,1006.43,1204.69,1144.51,378.26
48357,370.7,236.17,104.04,246.91,302.15,0,20000,0,0,380.27
48359,144.72,361.01,245.5,248.36,362.58,0,0,0,0,240.76
48361,332.98,124.98,63.12,193.26,396.95,1130.08,766.55,499.13,786.52,376.08
48363,548.21,100.99,102.86,396.11,767.06,4776.12,6901.04,1587.3,1425.97,617.38
48365,365.4,0,37.66,162.83,305.23,875.6,734.33,756.97,713.45,355.84
48367,387.09,92.85,68.59,262.61,268.18,247.52,148.37,1743.74,1790.24,314.45
48369,511.18,113.1,137.7,156.54,216.67,0,2083.33,6779.66,6779.66,533.57
48371,256.87,361.1,103.63,231.45,31.48,0,295.86,304.41,304.41,246.05
48373,1193.36,192.63,70.81,276.9,323.72,1092.24,1472.49,1686.43,1378.72,841.7
48375,616.25,274.85,338.69,594.33,780.54,1070.79,2308.72,1139.87,1578.33,618.41
48377,70.91,256.6,895.92,0,76.47,"null",0,0,0,0
48379,315.65,87.91,254.14,383.39,281.73,0,2071.56,1136.36,1136.36,373.77
48381,387.49,65.18,39.34,139.18,223.16,1741.5,1187.17,1801.8,1704.54,323.92
48383,2504.91,47.96,37.98,201.87,747.35,0,6918.24,36170.21,36170.21,2504.91
48385,0,0,0,0,0,"null",0,0,0,0
48387,341.84,87.72,21.82,221.79,643.01,295.75,1914.49,630.25,807.54,397.98
48389,626.86,707.12,269.12,890.91,12823.57,4347.83,4575.16,1620.74,1338.55,707.87
48391,869.76,158.42,235.78,349.49,886.38,867.05,1061.57,1444.04,1573.74,788.92
48393,193.53,509.34,264.92,201.54,66.98,"null",0,"null","null",140.09
48395,277.61,102.85,95.49,354.04,314.04,1042.61,1396.6,572.52,831.51,394.53
48397,289.47,96.02,69.82,223.08,309.12,2476.9,2258.06,956.8,1060.75,298.5
48399,456.22,58.64,83.69,235.99,451.46,0,1246.96,1270.74,1270.74,482.8
48401,250.91,140.28,55.23,206.82,263.47,710.3,543.48,442.22,411,232.83
48403,239.89,72.76,34.67,124.13,249.38,0,863.68,398.41,190.48,240.31
48405,393.08,0,69.88,155,156.94,224.1,355.08,636.94,447.12,307.24
48407,365.29,80.84,105.84,244.62,208.58,388.08,819.21,585.42,527.48,349.78
48409,514.96,90.92,113.99,263.19,292.7,1264.82,242.52,780.23,597.91,442.48
48411,86.73,130.17,136.9,114.94,132.42,0,0,0,0,174.8
48413,459.89,0,80.55,449.57,666.67,0,4166.67,3571.43,5000,340.42
48415,406.88,62.15,155.15,385.45,401.85,476.68,649.16,297.14,529.28,402.29
48417,768.49,50.23,202.02,264.55,340.31,"null",0,0,0,577.56
48419,337.31,44.31,63.12,364.23,325.45,1680.42,1009.42,585.6,964.85,365.54
48421,103.2,366.3,68.69,113.06,155.76,0,0,0,0,222.75
48423,494.4,161.47,143.17,387.63,621.57,1173.18,1803.88,1340.5,1340.5,650.36
48425,727.4,63.29,170.81,267.58,468.27,0,0,3225.81,4651.16,664.04
48427,325.89,71.63,70.77,124.61,301.49,216666.7,85714.29,2272.73,5555.56,204.42
48429,287.75,61.86,159.28,175.27,281.04,806.45,0,0,0,287.75
48431,291.35,312.01,198.14,38.62,408.4,"null","null",0,0,350.45
