"point_id","x","y","total_1860","total_1830","slaves_1830","total_1790","slaves_1790","slaves_1860","free_blacks_1860","total_1910","black_1910","total_1970","jail_1970","black_1970","total_2010","black_2010","jail_2010","jail_black_2010","total_2014","total_prison_2014","black_2014","jail_2014","jail_black_2014","prison_2014"
10626,1338107.731,-442929.3713,2847.499756,4921.68,4099.55322266,2490.9,1890.49,1539.886841,0.8017619,7708.137207,4534.125488,5194.614258,26.2343502,2337.033691,7794.459961,3326.423828,74.50447083,63.05592728,7507.947754,7507.947754,3102.984131,39.23946762,26.88709641,2.000154257
9203,167593.571,-188469.7713,3615.229981,111.103,13.6361427307,0,0,381.0685425,9.2431173,9179.298828,371.2284546,7497.157715,4.089329243,34.99055862,7766.425781,47.73129654,23.28133011,0.740160286,7510.804688,7510.804688,102.9570465,23.61356926,1.388275266,2.927293062
1063,-1028366.549,1134720.149,0,0,0,0,0,0,0,481.2990112,1.77175,724.6815186,0.575500011,1.37924993,6945.731445,36.103508,14.21086884,2.656131268,7512.810059,7512.810059,1.957813025,15.37128925,0.144018009,0.787975967
3605,294823.371,702138.8287,3628.91919,0,0,0,0,0,0.037373,7503.280273,3.6544223,6257.830078,5.103808403,2.203029156,7600.688965,49.21957397,9.830765724,1.656115532,7515.755371,7515.755371,48.91958618,8.506881714,1.298226357,0.534689724
8267,40363.771,-35794.0113,11.5828724,0,0,0,0,0,0,15979.71387,936.8565674,12969.64258,14.14181709,796.7002563,7755.002441,188.9482117,42.6057663,3.901692152,7517.877441,7517.877441,143.0473785,46.79982376,2.618535519,2.274439335
2098,1719797.131,956598.4287,4339.756836,2477.28,0,101.457,1.00525,0,5.7605934,6189.231445,8.4380732,6031.873047,3.898526669,7.584869385,7570.177246,305.6942749,20.62387466,2.436547518,7520.414063,7520.414063,332.2917786,22.23918533,3.090013981,1.409249663
9084,930972.371,-163023.8113,4248.283691,3164.5,253.581115723,0,0,735.9569092,21.654501,6385.662598,561.2141113,9892.685547,13.60119629,329.8653564,7714.188965,207.7638855,67.77980804,4.840037346,7520.878906,7520.878906,103.8900909,75.79049683,2.341323376,2.223744869
2812,396607.211,829368.6287,604.5703735,5.206,0.0452500023,0,0,0,1.5328852,9372.389648,7.0343008,6593.115723,2.318499088,2.280489683,7546.752441,284.659729,24.64036942,2.589127302,7521.360352,7521.360352,260.4425964,22.43418312,3.442539692,0.630869806
4895,320269.331,498571.1487,3127.120361,0,0,0,0,0,0.2188224,7974.226074,2.758908,7442.635742,2.082376957,1.348969221,7651.393066,58.1765976,8.73565197,2.720990658,7523.40625,7523.40625,69.94165039,3.305623531,5.618894577,0.474226534
10962,701958.731,-519267.2513,4566.79834,1927.53,925.323730469,0,0,2421.479736,2.241482,7324.181152,4456.371582,9300.767578,12.03996468,3593.241455,7579.0625,3412.438232,113.0110474,84.1669693,7532.97168,7532.97168,3684.507324,152.477417,110.8300018,2.191010237
9407,1592567.331,-213915.7313,2534.077393,5114.71,2569.39160156,902.007,482.514,805.4990234,99.1655121,7203.672363,2318.128662,11904.87305,0.165872797,3539.350342,7988.30957,1917.023071,29.42291641,11.12938309,7535.795898,7535.795898,1797.357422,29.94247437,14.08580589,1.490407705
6244,1388999.651,295003.4687,1196.887451,854.332,76.3210525513,383.886,16.1956,25.8780098,10.7054729,9303.651367,178.5879974,5186.390137,5.595574856,27.02782631,7268.79834,48.98921967,28.64991188,1.792016387,7536.567383,7536.567383,12.61740303,37.49322128,0.206174806,0.572990537
8787,1159986.011,-112131.8913,4119.282227,2058.57,210.649246216,754.571,55.8527,279.460144,22.6115341,10420.5332,395.0401611,14954.28613,7.326513767,308.2322388,7437.540527,34.40624619,31.8943119,0.813732266,7540.411621,7540.411621,136.0070343,33.90120697,2.748769045,1.831049562
7321,243931.451,116881.7487,3203.40918,1052.88,155.705749512,0,0,381.1265259,3.4147158,7621.893555,397.8030701,6621.175781,3.236088514,200.0370636,7189.311035,51.57728195,24.86923027,1.241092444,7549.686035,7549.686035,86.48836517,32.75151443,1.44487834,3.838177204
2714,-2097096.869,829368.6287,13.5979319,0,0,0,0,0,0.1164,348.5487366,0.85575,2038.199829,1.03125,19.11024857,7955.547852,88.65312195,21.91913986,1.285755396,7549.902344,7549.902344,52.7235527,20.79543304,0.794815838,1.545518637
7514,1109094.091,91435.7887,2591.381836,1047.07,31.8099746704,259.041,27.7148,72.1049194,27.1540527,9805.207031,94.7536087,7321.385742,5.738748074,3.787958622,7388.303711,33.80994034,54.62365723,2.681615114,7550.251465,7550.251465,75.12908936,66.85877228,3.866072178,2.63189745
7065,-2224326.669,142327.7087,266.8452454,0,0,0,0,0,0.95725,1821.120239,8.0699997,2509.780762,6.257406235,13.76185131,7612.761719,119.7028656,22.67232132,1.16255784,7551.04541,7551.04541,53.62647629,26.39776611,0.514478385,0.7528615
4093,345715.291,625800.9487,4494.768555,0,0,0,0,0,13.6348553,9038.967773,27.8731709,8665.708008,1.531280637,22.98284531,7478.43457,58.23222733,10.06986618,1.488723993,7552.294434,7552.294434,99.77051544,10.06542778,1.689211845,1.085106134
8892,-112311.989,-137577.8513,0,0,0,0,0,0,0,5293.469238,259.4730835,3318.523438,3.635588169,99.69294739,7728.98291,258.1022949,23.89067078,2.194963455,7555.009277,7555.009277,236.5009003,25.34672546,1.513625979,0.496711314
5226,345715.291,447679.2287,6033.684082,0,0,0,0,0,5.293128,8809.860352,37.2464943,9236.986328,1.0002985,19.13520813,7465.839844,75.48803711,13.99729443,0.047282402,7558.752441,7558.752441,75.78219604,13.17909813,0.301942408,0.867448807
5598,1465337.531,396787.3087,6557.407227,4444.62,126.218612671,1691.42,66.3619,1.4722968,117.1832886,9918.548828,90.1494827,10118.95508,4.335165024,33.92277527,7745.928711,34.12656403,34.31550598,1.846617341,7563.18457,7563.18457,37.46192551,34.20869064,1.35111773,1.463099957
187,-1842637.269,1363733.789,14.2764997,0,0,0,0,0,0.01075,1261.208252,0.668,3453.208496,4.782250404,3.50699997,7408.42334,40.5257225,44.24826431,1.003194928,7563.866211,7563.866211,65.21918488,38.72628403,5.830852032,1.074812532
8020,-2173434.749,-10348.0513,188.3494568,0,0,0,0,0,0.1575191,2371.108398,9.2484522,8530.53125,12.03999615,77.3072052,7302.393555,86.54138184,22.14948463,1.038550735,7568.447754,7568.447754,170.7345581,26.05701256,1.980934858,0.60124439
4858,-621231.189,498571.1487,19.8780003,0,0,0,0,0,0.01875,1959.74585,3.416919,7903.401367,7.221230507,34.48727036,7911.102539,72.9635849,29.33038902,1.372273684,7572.993164,7572.993164,53.25987625,33.46083832,0.997440219,1.271057844
11378,320269.331,-621051.0913,1558.825684,272.13,97.0009994507,0,0,349.3764954,9.8671274,4851.828613,1064.097656,4316.723633,7.688193321,1296.17749,7676.866211,3086.168945,39.0331955,16.20701599,7579.493652,7579.493652,2780.039551,35.87637329,6.794157505,4.666433811
5132,-2046204.949,447679.2287,1952.977173,0,0,0,0,0,7.6850252,3032.787598,9.4543085,5137.67627,6.77048254,8.142278671,7825.010254,63.96208954,19.14964676,0.582589746,7581.294434,7581.294434,44.94875336,21.23192024,0.542288125,0.548636377
3937,447499.131,651246.9087,5314.969727,52.1948,0.7398250103,0,0,0,5.6870413,7923.711426,7.6095924,7966.793945,5.061601162,8.791245461,7612.288086,153.9782715,16.74393082,0.907382667,7581.351563,7581.351563,171.7995148,16.44290543,1.14915061,0.667697549
12150,-35974.109,-850064.7313,2352.48584,0,0,0,0,936.0073242,0,6348.145996,1891.304932,5113.822754,16.81156158,1026.356201,7542.106934,546.1887817,19.84133148,4.617904186,7585.306152,7585.306152,507.2037659,21.13184166,3.437149525,1.913544655
8436,294823.371,-61239.9713,997.9794922,45.0015,5.1287498474,0,0,10.8820114,0.7523877,5058.568359,2.5572996,2825.097168,0.525886178,1.234181762,7661.628906,28.71443748,18.93295097,0.0001694,7587.444336,7587.444336,0.365759999,22.46959305,0.0021658,3.483186007
3280,396607.211,753030.7487,2156.089844,5.206,0.0452500023,0,0,0,4.4538393,8634.228516,9.2094612,12155.75098,9.379979134,13.21082115,7543.588867,52.26404572,19.85689926,1.011848569,7591.350098,7591.350098,28.61723328,20.1678524,0.481173515,0.844239593
1232,218485.491,1109274.189,5.3249884,6.098,0,0,0,0,0.0260208,2028.098389,1.0419724,5849.748535,6.304431915,1.593347907,7680.247559,69.92341614,15.9282732,1.093054414,7592.024414,7592.024414,110.9896393,16.06528282,0.602579594,2.036239386
6841,193039.531,193219.6287,6530.925781,318.254,64.6933441162,0,0,1685.070435,8.8512211,10484.87891,828.0200806,8522.573242,7.354927063,258.5421448,7585.261719,388.2227478,27.80246353,19.05697632,7592.886719,7592.886719,598.2231445,27.25026894,36.73821259,6.616800785
10910,-621231.189,-519267.2513,0,0,0,0,0,0,0,208.7687531,0,1928.48999,2.497499943,56.05975342,7126.681152,113.1089859,12.91292,0.78943795,7598.104492,7598.104492,166.934906,11.1980505,0.794873178,1.056199074
3104,65809.731,778476.7087,124.2279129,0,0,0,0,0,0,5229.776856,3.0923872,5674.340332,1.044794083,0.856654823,7747.67041,79.06159973,11.66092968,1.719613075,7598.658691,7598.658691,93.06892395,11.52141094,2.023402691,2.099700689
8460,905526.411,-61239.9713,6021.950684,3197.44,331.564697266,140.699,22.2965,683.1867676,47.1553726,10738.92969,395.6875,7757.047852,12.11722183,79.52828217,8370.808594,39.91256714,59.32230759,3.048453808,7602.717285,7602.717285,84.16184998,62.81649017,2.436192274,1.993220568
8622,1007310.251,-86685.9313,1640.33252,3494.38,371.834777832,500.141,57.9068,56.0300713,18.8599281,5544.275879,307.0380554,6548.139648,9.573610306,93.04093933,7897.067871,355.7889709,24.64915657,0.65010035,7603.822754,7603.822754,379.6317749,31.24881363,0.487238407,0.858077884
5893,701958.731,345895.3887,5589.791992,2253.99,0,0,0,0,6.2361622,20624.0293,525.9353638,6754.191406,2.157064199,7.342530251,7495.864746,155.4906311,37.10843658,3.087708473,7604.586914,7604.586914,137.6255188,34.53241348,2.539953709,2.081073999
10916,-468555.429,-519267.2513,0,0,0,0,0,0,0,3009.226074,0.2755,4341.395508,2.698250294,137.459259,7363.335938,231.8538361,29.62198448,1.227242351,7605.243652,7605.243652,377.5021057,30.94422531,1.121645451,3.511260986
3648,1694351.171,702138.8287,7231.679688,5339.15,0,2024.83,200.779,0,31.6752491,7761.303711,38.4872513,7615.358398,2.828999996,44.2772522,7611.84375,137.044754,18.52042961,0.831578732,7605.472656,7605.472656,130.4358063,20.05716896,0.59386456,0.898234069
10760,-1435501.909,-493821.2913,78.680748,0,0,0,0,0,0.255,620.7880249,8.0257502,1419.114136,1.466694951,115.4314194,8282.329102,140.4348907,18.99559021,0.775992274,7605.882813,7605.882813,134.320343,24.35944366,0.957742989,2.172255516
226,2101486.531,1363733.789,822.8640137,744.009,0,96.9291,0,0,0.95175,2733.499023,1.86725,3385.132813,1.943000078,27.8239994,7681.714844,46.12591934,12.4005928,0.227229193,7609.540039,7609.540039,104.2084808,12.37316036,0.445286989,1.368940711
5978,-1257380.189,320449.4287,31.1868362,0,0,0,0,0,0,980.5130005,0.5911434,1604.022827,1.06888473,4.18772459,7560.779785,83.40908813,47.69879913,4.213333607,7610.042969,7610.042969,208.1936798,55.3355217,1.664373636,2.587295294
10517,-1435501.909,-442929.3713,78.680748,0,0,0,0,0,0.255,525.4128418,5.2636476,2998.700439,3.402751923,248.1297302,8750.165039,245.6504211,19.92602921,1.493434668,7615.430664,7615.430664,191.7993774,23.62215614,1.298585892,2.270785809
10746,1261769.851,-468375.3313,1234.353149,778.253,192.981628418,306.249,89.7157,320.3776245,8.8503866,7024.941406,2790.235596,6695.227539,8.591346741,2091.126221,7546.88916,1967.849365,26.68148422,28.26210594,7618.479004,7618.479004,2140.158203,27.62055016,31.05493164,2.075714111
5705,40363.771,371341.3487,2434.666504,0,0,0,0,0,2.973594,7890.084961,24.7113552,4918.956543,2.010719299,2.41760397,7544.867188,52.79911041,7.673716545,0.096968398,7624.898438,7624.898438,36.40773773,6.635886192,0.043037701,0.729826689
10600,676512.771,-442929.3713,7165.195313,1847.76,455.103637695,0,0,4986.565918,2.7176938,11587.86621,8487.65918,8376.789063,2.685704708,4079.118652,7771.227539,3387.187012,24.12332153,12.97701454,7627.125977,7627.125977,3398.112061,23.5649395,10.60522652,1.93164897
8908,294823.371,-137577.8513,2088.335938,54.163,2.4384999275,0,0,88.0257492,2.698,3987.99292,0.0298275,2770.956543,0.674184978,0.789987505,7690.064941,28.83808899,5.093720436,0,7627.636719,7627.636719,39.46294403,3.607642651,0.0091225,1.05816555
1625,396607.211,1032936.309,34.6666489,2.37501,0,0,0,0,0,2442.972168,0.9952395,1837.801514,0.623016954,1.89252317,7731.778809,58.62012482,36.65411758,3.290438891,7636.444336,7636.444336,102.0760269,35.20178986,5.806500912,1.379475713
12271,-112311.989,-900956.6513,1586.179565,0,0,0,0,498.4431763,0,6722.921875,1297.92688,4511.78418,0.593223095,468.4629822,7922.525879,621.0928345,24.83105469,8.914263725,7637.558594,7637.558594,709.9085693,22.46070099,12.64446545,1.745708704
4567,269377.411,549463.0687,602.8961792,0,0,0,0,0,0.0031431,6897.483398,6.3383465,7028.355469,0.721393704,3.764019013,7614.731445,41.10760117,5.338151455,0.162147701,7638.20166,7638.20166,52.3707962,5.730494499,1.067362547,0.580611229
9374,752850.651,-213915.7313,3278.840088,7130.98,2267.00366211,0,0,440.8677673,3.9199736,4935.058594,317.5729675,6272.500488,3.227591991,98.98402405,7551.195313,192.4596863,59.94855881,0.452004015,7640.314941,7640.314941,206.4057312,76.65518188,1.192412019,2.587429762
10398,-1282826.149,-417483.4113,36.6875,0,0,0,0,0,0,924.5374756,4.3147502,893.0137939,2.761250019,20.03874969,7910.902344,171.3210297,31.62691116,1.169262409,7650.355469,7650.355469,215.061554,34.88636398,1.480701089,4.011081219
7973,701958.731,15097.9087,6059.705566,2548.68,514.518920898,121.351,20.2745,809.6348877,17.1350517,9898.328125,761.4661865,6721.430664,4.330011368,221.5861511,7670.744629,124.4787369,103.3708954,34.11219025,7652.585938,7652.585938,165.7459412,151.3917542,69.3976593,3.349067688
4530,-672123.109,549463.0687,0,0,0,0,0,0,0,916.3636475,55.0684738,1187.577881,0,0.98317349,7643.114258,73.00617981,38.92702484,1.753597021,7654.850098,7654.850098,100.4513168,28.18283081,1.68806231,1.698310256
3274,243931.451,753030.7487,2531.604981,0,0,0,0,0,1.2287176,8884.030273,14.2057838,10706.1543,1.717907548,12.77062416,7504.103027,63.57960892,18.35950089,4.442235947,7660.522461,7660.522461,60.66584396,18.25886154,5.678635597,0.900479913
11830,193039.531,-748280.8913,1020.902222,408.187,161.122253418,0,0,400.0955811,0,3531.588623,1196.529053,6020.05957,14.48213196,1397.542969,7644.208008,1502.643311,20.64546585,39.34752274,7661.786621,7661.786621,1607.82251,27.97500229,19.56796265,2.513408661
11360,-137757.949,-621051.0913,615.9880371,0,0,0,0,98.0312424,0,6677.338867,488.9365234,3549.540527,1.380918026,260.9013367,7579.239746,94.17472076,33.39578629,2.060160637,7662.293945,7662.293945,26.75854874,35.01694489,0.679267049,4.00690794
144,-1791745.349,1389179.749,12.7529945,0,0,0,0,0,0.0098655,1144.025879,0.8078013,2914.364502,3.807720184,3.330202103,7646.618164,37.84611511,44.28836441,0.893138409,7663.584473,7663.584473,55.66060257,38.41370392,4.696928501,1.101242185
7988,1083648.131,15097.9087,2748.170166,808.787,64.6534881592,462.448,57.4888,155.1162567,84.9964676,11544.11914,490.9740601,12249.67383,21.63050461,218.6767578,7516.231934,104.1143341,63.62762451,1.725064516,7667.04834,7667.04834,119.7476959,52.41667938,1.689987779,2.974104643
300,-1868083.229,1312841.869,14.2764997,0,0,0,0,0,0.01075,1988.744263,26.46525,2682.838379,3.077499867,7.6074996,7745.227539,128.5739136,24.08458519,1.607104302,7676.847656,7676.847656,40.58707809,24.99356651,0.51695919,0.848293424
12158,167593.571,-850064.7313,527.6587524,375.449,148.199645996,0,0,91.0363159,0.47861,4339.032227,938.9729614,4499.366699,6.366941452,857.9636841,8875.708008,1207.968018,87.92382813,11.64514923,7681.145508,7681.145508,719.6593628,32.77239609,7.601294518,3.094539166
1142,-2071650.909,1109274.189,1204.202637,0,0,0,0,0,2.9880586,6357.646973,8.1084604,8774.405273,6.186182976,4.450313091,7599.240723,30.94707108,21.17819977,0.309063017,7684.708496,7684.708496,8.579372406,14.57831383,0.058357,1.583710432
7956,269377.411,15097.9087,2451.264404,53.8069,4.0793499947,0,0,64.8064194,0.503145,5979.657715,19.059042,5129.23291,3.359198093,15.92471886,7750.717285,37.31933975,25.26295471,0.237346202,7692.907227,7692.907227,43.0796814,26.03230858,0.45570159,3.702967405
11265,-86866.029,-595605.1313,1177.087158,0,0,0,0,253.212265,0.0169464,13467.1123,2306.11499,4980.602051,2.879520893,1101.08728,7659.717285,854.1791992,29.32051468,11.79144955,7704.60791,7704.60791,622.0216675,33.02897263,10.94178104,2.757473469
251,-1537285.749,1338287.829,1.7887499,0,0,0,0,0,0.0035,1606.965576,2.5703132,3577.14209,2.617226601,0.904322028,7693.032227,30.3510704,24.3414135,0.838110268,7706.48291,7706.48291,41.66399384,21.93924332,1.902345419,0.815385044
12322,-35974.109,-926402.6113,771.7370605,0,0,0,0,618.4036865,0.139733,4760.996094,1999.592651,8289.623047,8.775285721,1632.382324,7772.385254,559.3817749,34.3950882,7.156134605,7713.762695,7713.762695,390.8528748,35.36545563,5.112875462,1.874651551
7503,829188.531,91435.7887,6291.778809,3389.75,649.997802734,409.143,45.1269,894.93573,8.0917206,9244.342773,531.5893555,9122.273438,8.662477493,346.4174194,7485.375977,203.5354919,63.39493561,11.7229681,7714.138184,7714.138184,304.6984253,66.50315857,18.41756439,4.029796124
10496,1210877.931,-417483.4113,4811.961426,3321.01,1688.27233887,967.523,232.882,2570.378906,9.7480774,10294.44727,6470.902344,6350.980469,19.79992867,3470.006348,7915.105469,4286.043945,23.15382385,28.69046974,7716.713379,7716.713379,4143.322754,21.03580856,25.62202454,1.626789689
7670,1058202.171,65989.8287,2958.341065,1001.42,95.7947463989,650.133,82.1723,69.6423187,13.1243715,9365.105469,98.8792343,7603.029785,13.22141266,20.62049484,7559.135742,29.63240051,55.13095093,0.511914849,7720.236816,7720.236816,60.26204681,68.17827606,0.820304692,3.570454359
2549,1847026.931,880260.5487,8985.701172,10176.6,0,4327.94,0.0525225,0,34.1118088,10598.84473,26.3103523,12514.73633,12.55722523,17.24271393,7679.402344,37.8868103,37.57450104,0.781152725,7722.035156,0,22.70945168,35.6974411,0.468206078,0
9342,-61420.069,-213915.7313,0,0,0,0,0,0,0,8611.31543,1446.351318,4737.507813,4.43871975,342.6910095,7395.855469,419.5413208,28.46773911,4.91194582,7726.536133,7726.536133,381.9705505,34.40601349,4.734519005,1.783519507
7009,396607.211,167773.6687,4622.06543,1349.42,238.286270142,0,0,732.562561,4.5630045,6807.716309,489.4761963,5207.704102,5.698449135,223.8923645,7806.395508,164.3630829,44.2604866,4.342804909,7729.520508,7729.520508,118.155899,16.9417038,3.892962217,3.211257458
9631,-86866.029,-264807.6513,0,0,0,0,0,0,0,13737.27051,635.5792236,13592.00488,20.83099937,365.2137451,7905.39209,160.8583984,42.7531662,2.986324549,7733.967285,7733.967285,208.3152161,55.94061279,5.032258034,2.660522699
4632,-2173434.749,524017.1087,1401.618042,0,0,0,0,0,8.5086088,3537.912842,15.1662273,12815.13867,16.439785,192.4103546,7492.075684,77.39616394,22.71854401,2.801419973,7738.073242,7738.073242,81.8513031,31.33907127,1.15918529,1.318046928
4574,447499.131,549463.0687,7696.618652,105.119,1.5436429977,0,0,0,13.7184706,8274.345703,1.1475375,9092.541016,0.946137428,2.615688562,7749.125,32.94073486,7.765330315,0.67478317,7739.686523,7739.686523,33.66771698,7.465651035,0.70812422,0.469413698
3825,1999702.691,676692.8687,2037.858032,50.6977,0.0118937492,45.4049,1.48079,0,45.145649,2468.436523,72.3091049,4628.538086,3.176099539,20.67365837,7876.46582,90.41720581,38.5064621,2.66046977,7747.198242,0,99.86347198,41.90846634,3.037932158,0
11372,167593.571,-621051.0913,1897.045532,351.857,158.947998047,0,0,588.1484985,0.2100094,7407.428711,1911.935059,5577.45166,1.830833197,1398.252197,7441.574219,990.2913208,27.07651138,9.244310379,7750.519531,7750.519531,1042.195679,26.51177597,6.286491394,1.21457684
6530,447499.131,244111.5487,8050.834961,2401.47,0.8422017098,0,0,0,19.7669334,8480.297852,46.6747971,5668.129883,3.669343948,1.719293594,7626.226563,259.2863159,18.67651939,3.849620819,7750.613281,7750.613281,164.8648376,20.59863472,2.295347691,2.041140556
7794,167593.571,40543.8687,2222.55127,67.015,2.5052499771,0,0,83.2047195,1.754281,8084.620117,32.0648193,4997.570313,3.732804537,4.361165047,8085.563965,24.48689461,21.83156013,3.526068926,7757.217285,7757.217285,17.96281052,23.99700546,1.802725554,3.361915588
1507,1821580.971,1058382.269,7291.823731,3850.61,0,661.659,0,0,9.917347,8097.658691,14.9579849,8310.832031,8.339072228,14.8809967,7752.705566,59.22902679,37.93325043,1.221136928,7758.101563,0,51.07239532,35.86420441,1.053014994,0
8589,167593.571,-86685.9313,2677.615234,45.0015,5.1287498474,0,0,90.6122971,8.5844536,7688.07666,45.4010429,7425.660156,7.39378643,13.83462048,7743.122559,47.27952957,16.08132172,0.624654591,7758.349121,7758.349121,32.26619339,16.31356621,0.269383907,2.869719029
8605,574728.931,-86685.9313,2941.456299,1632.34,273.515197754,0,0,754.9557495,8.4958878,8746.12207,1588.581299,9003.317383,9.052003861,1721.723633,8163.749023,2400.585449,64.32492828,42.43315506,7759.551758,7759.551758,2072.5896,32.90239716,20.70509338,5.525556564
12407,1516229.451,-977294.5313,8.3477497,0,0,0,0,0.7125,0.034,720.5982666,152.9612427,4201.364258,22.81874084,1149.358276,7622.949219,400.2405396,47.57195282,8.856901169,7765.811035,7765.811035,322.3242798,44.84333038,5.608007908,1.234413862
7364,1338107.731,116881.7487,4359.611328,3176.62,442.141845703,751.456,82.7428,452.3244324,43.3460808,7599.252441,409.1618042,6451.978516,1.5677706,287.5592651,7845.313965,214.8460999,21.54223251,5.599755287,7765.910156,7765.910156,236.7192841,25.76460648,17.81948853,2.040286541
10940,142147.611,-519267.2513,2828.27124,313.171,138.85446167,0,0,1393.152588,0,6578.70166,3495.418701,5516.206055,5.490944862,2059.928467,7821.950684,1623.284058,35.79417038,10.8253727,7767.006836,7767.006836,1694.817139,38.85369873,13.55373669,3.702638149
7034,1032756.211,167773.6687,11231.34668,7013.46,1068.25219727,147.125,13.4219,1909.556763,155.6529083,12728.67188,1034.783203,8308.776367,10.90806198,262.7427979,7808.756348,111.2992325,23.14670181,6.847068787,7771.456055,7771.456055,86.16144562,23.30675507,5.893195152,4.649829865
11924,294823.371,-773726.8513,304.738739,415.722,164.096496582,0,0,60.1972504,15.6789999,4258.727539,1123.728272,7092.855469,6.049289703,1643.068726,7794.481445,1805.755615,21.38943863,7.392848015,7772.424805,7772.424805,1766.208252,21.40077591,7.552082062,3.636898518
12614,1592567.331,-1231754.131,0.827402,0,0,0,0,0.019918,0.009982,91.6514206,22.892868,781.6582031,2.2648592,35.56720352,7506.02832,744.8695068,51.08189392,9.50640583,7776.097656,7776.097656,841.4951172,53.93009186,9.786035538,1.513071775
8810,1745243.091,-112131.8913,2937.371094,0,0,0,0,797.8289185,88.4230423,5326.605469,1112.121948,13054.84277,9.900205612,1778.954468,7688.104492,1392.286621,23.34840012,12.07745552,7780.704102,7780.704102,1465.150635,26.89406967,14.08311462,1.495799184
6645,-723015.029,218665.5887,337.7185059,0,0,0,0,0,0.45325,2237.5,54.2722626,735.0679932,0.632502198,0.382885397,7187.757813,208.8192902,21.31498909,2.899914503,7780.9375,7780.9375,273.3488464,22.98733902,2.640516996,1.423805833
1379,2152378.451,1083828.229,3708.378174,1493.57,0,87.5512,0,0,3.9286714,3494.076904,3.2411871,3397.333252,0.824182808,0.982167721,7630.447754,47.27681732,7.064228058,0.389046788,7784.48291,7784.48291,78.04821014,5.483395577,0.525565505,0.540249467
18,-1918975.149,1516409.549,21.5047512,0,0,0,0,0,0,5489.979981,6.144155,9171.649414,8.093294144,20.71968651,7351.57666,129.9352417,23.39241982,1.597526431,7786.07959,7786.07959,168.8513641,21.78227615,1.732746363,1.095815182
9790,294823.371,-290253.6113,1462.116211,136.468,25.014251709,0,0,272.9556274,0,5833.304688,1553.034546,4939.146484,4.012079716,352.4603577,7973.991211,198.8792419,27.73316574,3.713712215,7786.839844,7786.839844,126.8279648,34.40465927,3.154487133,1.620903254
10135,-1410055.949,-366591.4913,22.7252274,0,0,0,0,0,0.0237778,420.7562561,2.2327499,3159.324219,3.90199995,139.9264832,7968.196777,246.7720032,17.64794731,1.84064734,7790.085938,7790.085938,215.8284149,20.95217323,1.310025692,2.723440647
5223,269377.411,447679.2287,5600.425293,0,0,0,0,0,6.2032518,11680.57715,209.1080017,9898.634766,5.016147137,32.36850739,7739.834961,43.19108963,11.17774868,0.5275473,7793.647461,7793.647461,58.06264114,12.27746773,0.784671307,1.540817022
1912,116701.651,982044.3887,47.2986183,6.39956,0.0104357814,0,0,0,0.2213595,3752.706299,2.0302589,4629.323242,4.644032478,1.807120562,7691.258789,45.73499298,21.20848274,1.202735424,7794.086914,7794.086914,12.31377602,16.4031353,0.295398206,1.75546968
5402,651066.811,422233.2687,3981.483887,307.024,0,0,0,0,4.6715684,11928.91016,88.7660751,21270.94336,15.2228756,1904.174805,7760.808594,355.2737427,25.43070602,10.3031702,7795.533691,7795.533691,323.2935181,30.63244629,10.02742195,1.631007433
9346,40363.771,-213915.7313,0,0,0,0,0,0,0,8039.964356,2360.577148,4512.302734,8.788244247,838.6173096,7593.145508,598.0408936,23.0309639,6.810422421,7798.20459,7798.20459,566.8030396,31.12494469,9.344957352,2.081613779
8769,701958.731,-112131.8913,6776.835938,2770.19,576.864501953,112.069,12.4432,1535.942017,5.4695911,8731.768555,1223.331665,8325.380859,5.488142014,706.078186,8103.150879,207.6188202,52.75289917,8.657799721,7799.490723,7799.490723,237.1465759,63.01033783,8.429868698,1.172840118
11374,218485.491,-621051.0913,3281.390137,351.857,158.947998047,0,0,2034.675659,3.2583301,7265.340332,4345.410156,6068.062988,1.161622047,2980.547119,7694.647461,4617.873047,51.90781403,22.45623016,7803.782715,7803.782715,4702.311523,54.91003418,5.364834786,2.898061752
9357,320269.331,-213915.7313,1152.3573,267.375,39.4400100708,0,0,54.7362328,0,4933.280273,256.6132813,3085.989014,0,79.10752106,7946.084961,67.69554138,25.67801285,0.967273355,7808.249023,7808.249023,120.058548,26.53617287,1.918506265,1.738162756
5216,91255.691,447679.2287,513.6054077,0,0,0,0,0,0.0071022,7860.98291,6.6945963,6614.222656,1.337534666,1.520192146,8137.864746,33.01978683,12.59561825,1.085134864,7813.683594,7813.683594,43.1105423,13.36435413,1.463855028,1.356398344
2075,523837.011,956598.4287,137.7389069,13.9427,0.0205000006,0,0,0,0.369288,1867.754639,1.5929035,3741.455811,1.745354652,0.508541822,7787.476563,24.97437668,52.16574097,3.470333815,7813.75293,7813.75293,78.48164368,41.1447258,5.581643105,1.077491522
1034,-1766299.389,1134720.149,6.3462496,0,0,0,0,0,0.03375,1571.227783,4.25525,3475.516357,2.734499931,17.09799957,7613.301758,128.2900085,18.62592316,1.454227686,7817.442383,7817.442383,233.0563202,20.25580406,1.083166838,0.968517184
2206,116701.651,931152.4687,511.777771,4.69191,0.040781565,0,0,0,0.336281,6250.526856,1.6273772,9206.304688,4.2692132,7.402381897,7798.020508,31.6180687,18.80624771,0.74664551,7818.20459,7818.20459,11.12319946,13.66909981,0.179008097,1.353863955
