"point_id","x","y","slaves_1860","total_1860"
1607,-35974,1032936,"",17.8775
1608,-10528,1032936,"",27.0001
1609,14918,1032936,"",59.4809
1610,40364,1032936,"",59.4809
1611,65810,1032936,"",53.4078
1612,91256,1032936,"",17.3092
1613,116702,1032936,"",7.46801
1614,142148,1032936,"",7.46801
1615,167594,1032936,"",7.46801
1616,193040,1032936,"",4.93085
1617,218485,1032936,"",4.84379
1618,243931,1032936,"",14.6665
1619,269377,1032936,"",14.654
1620,294823,1032936,"",72.1581
1621,320269,1032936,"",82.6185
1622,345715,1032936,"",98.5011
1623,371161,1032936,"",87.1913
1624,396607,1032936,"",34.5918
1625,422053,1032936,"",32.7838
1626,447499,1032936,"",241.453
1627,472945,1032936,"",425.94
1628,498391,1032936,"",432.427
1629,523837,1032936,"",432.427
1630,549283,1032936,"",205.141
1631,574729,1032936,"",185.544
1632,600175,1032936,"",185.544
1633,625621,1032936,"",185.544
1634,651067,1032936,"",180.094
1635,676513,1032936,"",46.4189
1636,701959,1032936,"",4.40986
1637,727405,1032936,"",5.87554
1638,752851,1032936,"",6.837
1639,778297,1032936,"",105.496
1640,803743,1032936,"",265
1641,829189,1032936,"",245.151
1642,854634,1032936,"",172.143
1643,880080,1032936,"",176.63
1644,905526,1032936,"",137.705
1645,930972,1032936,"",5.59466
1646,956418,1032936,"",8.92994
1647,1643459,1032936,"",250.934
1648,1668905,1032936,"",1346.76
1649,1694351,1032936,"",2193.59
1650,1719797,1032936,"",5950.22
1651,1745243,1032936,"",9924.33
1652,1770689,1032936,"",8228.81
1653,1796135,1032936,"",9865.06
1654,1821581,1032936,"",7834.9
1655,1847027,1032936,"",6660.44
1656,1872473,1032936,"",7810.74
1657,1897919,1032936,"",3484.48
1658,1923365,1032936,"",1842.82
1659,1948811,1032936,"",1894.06
1660,1974257,1032936,"",4205.99
1661,1999703,1032936,"",4307.94
1662,2025149,1032936,"",11652.2
1663,2050595,1032936,"",15701.1
1664,2076041,1032936,"",14713.8
1665,2101487,1032936,"",16259.9
1666,2126932,1032936,"",4113.5
1667,2152378,1032936,"",1086.07
1668,-2249773,1007490,"",11.2824
1669,-2224327,1007490,"",115.636
1670,-2198881,1007490,"",150.63
1671,-2173435,1007490,"",158.896
1672,-2147989,1007490,"",231.227
1673,-2122543,1007490,"",290.108
1674,-2097097,1007490,"",290.108
1675,-2071651,1007490,"",290.108
1676,-2046205,1007490,"",223.069
1677,-2020759,1007490,"",13.2629
1678,-1995313,1007490,"",6.34621
1679,-1969867,1007490,"",6.34621
1680,-1944421,1007490,"",6.34621
1681,-1918975,1007490,"",6.34621
1682,-1893529,1007490,"",6.34621
1683,-1868083,1007490,"",6.34621
1684,-1842637,1007490,"",6.34621
1685,-1817191,1007490,"",6.34621
1686,-1791745,1007490,"",6.34621
1687,-1766299,1007490,"",6.34621
1688,-1740853,1007490,"",6.34621
1689,-1715407,1007490,"",6.34621
1690,-1689962,1007490,"",6.34621
1691,-1664516,1007490,"",6.34621
1692,-1639070,1007490,"",5.15555
1693,-1613624,1007490,"",1.78865
1694,-1588178,1007490,"",1.78865
1695,-1562732,1007490,"",1.78865
1696,-1537286,1007490,"",1.78865
1697,-1511840,1007490,"",1.78865
1698,-1486394,1007490,"",1.78865
1699,-1460948,1007490,"",1.78865
1700,-1435502,1007490,"",1.78865
1701,-1410056,1007490,"",1.78865
1702,-1384610,1007490,"",1.15368
1703,-1359164,1007490,"",""
1704,-1333718,1007490,"",""
1705,-1308272,1007490,"",""
1706,-1282826,1007490,"",""
1707,-1257380,1007490,"",""
1708,-1231934,1007490,"",""
1709,-1206488,1007490,"",""
1710,-1181042,1007490,"",""
1711,-1155596,1007490,"",""
1712,-1130150,1007490,"",""
1713,-1104704,1007490,"",""
1714,-1079258,1007490,"",""
1715,-1053813,1007490,"",""
1716,-1028367,1007490,"",""
1717,-1002921,1007490,"",""
1718,-977475,1007490,"",""
1719,-952029,1007490,"",""
1720,-926583,1007490,"",""
1721,-901137,1007490,"",""
1722,-875691,1007490,"",""
1723,-850245,1007490,"",""
1724,-824799,1007490,"",""
1725,-799353,1007490,"",""
1726,-773907,1007490,"",""
1727,-748461,1007490,"",""
1728,-723015,1007490,"",""
1729,-697569,1007490,"",""
1730,-672123,1007490,"",""
1731,-646677,1007490,"",""
1732,-621231,1007490,"",""
1733,-595785,1007490,"",""
1734,-570339,1007490,"",""
1735,-544893,1007490,"",""
1736,-519447,1007490,"",""
1737,-494001,1007490,"",""
1738,-468555,1007490,"",""
1739,-443109,1007490,"",""
1740,-417664,1007490,"",""
1741,-392218,1007490,"",""
1742,-366772,1007490,"",""
1743,-341326,1007490,"",""
1744,-315880,1007490,"",""
1745,-290434,1007490,"",""
1746,-264988,1007490,"",""
1747,-239542,1007490,"",""
1748,-214096,1007490,"",""
1749,-188650,1007490,"",""
1750,-163204,1007490,"",""
1751,-137758,1007490,"",""
1752,-112312,1007490,"",""
1753,-86866,1007490,"",""
1754,-61420,1007490,"",5.32877
1755,-35974,1007490,"",16.4059
1756,-10528,1007490,"",22.0225
1757,14918,1007490,"",31.4939
1758,40364,1007490,"",31.4939
1759,65810,1007490,"",46.998
1760,91256,1007490,"",35.1505
1761,116702,1007490,"",7.46801
1762,142148,1007490,"",35.4793
1763,167594,1007490,"",52.2084
1764,193040,1007490,"",0.875279
1765,218485,1007490,"",2.97988
1766,243931,1007490,"",12.9233
1767,269377,1007490,"",12.7
1768,294823,1007490,"",128.862
1769,320269,1007490,"",147.041
1770,345715,1007490,"",113.085
1771,371161,1007490,"",87.8058
1772,396607,1007490,"",56.534
1773,422053,1007490,"",56.534
1774,447499,1007490,"",209.433
1775,472945,1007490,"",400.309
1776,498391,1007490,"",432.427
1777,523837,1007490,"",432.427
1778,549283,1007490,"",223.348
1779,574729,1007490,"",185.544
1780,600175,1007490,"",185.544
1781,625621,1007490,"",185.544
1782,651067,1007490,"",185.544
1783,676513,1007490,"",93.1749
1784,701959,1007490,"",6.837
1785,727405,1007490,"",6.837
1786,752851,1007490,"",6.837
1787,778297,1007490,"",126.233
1788,803743,1007490,"",326.592
1789,829189,1007490,"",232.25
1790,854634,1007490,"",320.256
1791,880080,1007490,"",271.188
1792,905526,1007490,"",187.914
1793,930972,1007490,"",53.5797
1794,956418,1007490,"",75.7431
1795,1618013,1007490,"",781.21
1796,1643459,1007490,"",6083.97
1797,1668905,1007490,"",6628.78
1798,1694351,1007490,"",4546.3
1799,1719797,1007490,"",5967.54
1800,1745243,1007490,"",10231.3
1801,1770689,1007490,"",8534.29
1802,1796135,1007490,"",11246.2
1803,1821581,1007490,"",8840.96
1804,1847027,1007490,"",8607.14
1805,1872473,1007490,"",8546.53
1806,1897919,1007490,"",5664.15
1807,1923365,1007490,"",3874.3
1808,1948811,1007490,"",3237.46
1809,1974257,1007490,"",4624.41
1810,1999703,1007490,"",9507.58
1811,2025149,1007490,"",13548.1
1812,2050595,1007490,"",16192.3
1813,2076041,1007490,"",13092.1
1814,2101487,1007490,"",3018.28
1815,2126932,1007490,"",54.3037
1816,2152378,1007490,"",108.607
1817,-2275219,982044,"",2.34818
1818,-2249773,982044,"",59.9853
1819,-2224327,982044,"",68.3106
1820,-2198881,982044,"",129.489
1821,-2173435,982044,"",178.591
1822,-2147989,982044,"",210.91
1823,-2122543,982044,"",256.672
1824,-2097097,982044,"",285.269
1825,-2071651,982044,"",284.078
1826,-2046205,982044,"",26.2095
1827,-2020759,982044,"",6.34621
1828,-1995313,982044,"",6.34621
1829,-1969867,982044,"",6.34621
1830,-1944421,982044,"",6.34621
1831,-1918975,982044,"",6.34621
1832,-1893529,982044,"",6.34621
1833,-1868083,982044,"",6.34621
1834,-1842637,982044,"",6.34621
1835,-1817191,982044,"",6.34621
1836,-1791745,982044,"",6.34621
1837,-1766299,982044,"",6.34621
1838,-1740853,982044,"",6.34621
1839,-1715407,982044,"",6.34621
1840,-1689962,982044,"",6.34621
1841,-1664516,982044,"",5.21252
1842,-1639070,982044,"",1.82568
1843,-1613624,982044,"",1.78865
1844,-1588178,982044,"",1.78865
1845,-1562732,982044,"",1.78865
1846,-1537286,982044,"",1.78865
1847,-1511840,982044,"",1.78865
1848,-1486394,982044,"",1.78865
1849,-1460948,982044,"",1.78865
1850,-1435502,982044,"",1.78865
1851,-1410056,982044,"",1.78865
1852,-1384610,982044,"",1.66903
1853,-1359164,982044,"",0.102847
1854,-1333718,982044,"",""
1855,-1308272,982044,"",""
1856,-1282826,982044,"",""
1857,-1257380,982044,"",""
1858,-1231934,982044,"",""
1859,-1206488,982044,"",""
1860,-1181042,982044,"",""
1861,-1155596,982044,"",""
1862,-1130150,982044,"",""
1863,-1104704,982044,"",""
1864,-1079258,982044,"",""
1865,-1053813,982044,"",""
1866,-1028367,982044,"",""
1867,-1002921,982044,"",""
1868,-977475,982044,"",""
1869,-952029,982044,"",""
1870,-926583,982044,"",""
1871,-901137,982044,"",""
1872,-875691,982044,"",""
1873,-850245,982044,"",""
1874,-824799,982044,"",""
1875,-799353,982044,"",""
1876,-773907,982044,"",""
1877,-748461,982044,"",""
1878,-723015,982044,"",""
1879,-697569,982044,"",""
1880,-672123,982044,"",""
1881,-646677,982044,"",""
1882,-621231,982044,"",""
1883,-595785,982044,"",""
1884,-570339,982044,"",""
1885,-544893,982044,"",""
1886,-519447,982044,"",""
1887,-494001,982044,"",""
1888,-468555,982044,"",""
1889,-443109,982044,"",""
1890,-417664,982044,"",""
1891,-392218,982044,"",""
1892,-366772,982044,"",""
1893,-341326,982044,"",""
1894,-315880,982044,"",""
1895,-290434,982044,"",""
1896,-264988,982044,"",""
1897,-239542,982044,"",""
1898,-214096,982044,"",""
1899,-188650,982044,"",""
1900,-163204,982044,"",""
1901,-137758,982044,"",""
1902,-112312,982044,"",""
1903,-86866,982044,"",""
1904,-61420,982044,"",0.222663
1905,-35974,982044,"",10.2634
1906,-10528,982044,"",21.2372
1907,14918,982044,"",31.4939
1908,40364,982044,"",31.4939
1909,65810,982044,"",46.6288
1910,91256,982044,"",58.1467
1911,116702,982044,"",47.2743
1912,142148,982044,"",108.812
1913,167594,982044,"",74.4347
1914,193040,982044,"",10.7304
1915,218485,982044,"",2.16903
1916,243931,982044,"",7.42136
1917,269377,982044,"",7.42136
1918,294823,982044,"",73.6167
1919,320269,982044,"",101.601
1920,345715,982044,"",95.2256
1921,371161,982044,"",56.534
1922,396607,982044,"",56.534
1923,422053,982044,"",56.534
1924,447499,982044,"",106.24
1925,472945,982044,"",120.983
1926,498391,982044,"",153.295
1927,523837,982044,"",230.29
1928,549283,982044,"",210.203
1929,574729,982044,"",185.103
1930,600175,982044,"",176.714
1931,625621,982044,"",170.857
1932,651067,982044,"",166.489
1933,676513,982044,"",115.61
1934,701959,982044,"",63.1706
1935,727405,982044,"",70.9226
1936,752851,982044,"",48.5921
1937,778297,982044,"",35.9528
1938,803743,982044,"",107.458
1939,829189,982044,"",91.1993
1940,854634,982044,"",49.7535
1941,880080,982044,"",108.403
1942,905526,982044,"",43.3508
1943,1592567,982044,"",61.5498
1944,1618013,982044,"",5747.81
1945,1643459,982044,"",7575.37
1946,1668905,982044,"",7490.17
1947,1694351,982044,"",4735.62
1948,1719797,982044,"",4481.12
1949,1745243,982044,"",6777.59
1950,1770689,982044,"",4282.82
1951,1796135,982044,"",9855.64
1952,1821581,982044,"",10140.4
1953,1847027,982044,"",9935.35
1954,1872473,982044,"",8878
1955,1897919,982044,"",6401.13
1956,1923365,982044,"",5834.18
1957,1948811,982044,"",5368.98
1958,1974257,982044,"",4831.28
1959,1999703,982044,"",10076.8
1960,2025149,982044,"",12754
1961,2050595,982044,"",5643.67
1962,2076041,982044,"",2863.63
1963,2101487,982044,"",9.14791
1964,-2275219,956598,"",33.0925
1965,-2249773,956598,"",67.9512
1966,-2224327,956598,"",97.2425
1967,-2198881,956598,"",194.86
1968,-2173435,956598,"",244.994
1969,-2147989,956598,"",244.994
1970,-2122543,956598,"",235.9
1971,-2097097,956598,"",263.618
1972,-2071651,956598,"",100.086
1973,-2046205,956598,"",6.34621
1974,-2020759,956598,"",6.34621
1975,-1995313,956598,"",6.34621
1976,-1969867,956598,"",6.34621
1977,-1944421,956598,"",6.34621
1978,-1918975,956598,"",6.34621
1979,-1893529,956598,"",6.34621
1980,-1868083,956598,"",6.34621
1981,-1842637,956598,"",6.34621
1982,-1817191,956598,"",6.34621
1983,-1791745,956598,"",6.34621
1984,-1766299,956598,"",6.34621
1985,-1740853,956598,"",6.34621
1986,-1715407,956598,"",6.34621
1987,-1689962,956598,"",6.34621
1988,-1664516,956598,"",2.72295
1989,-1639070,956598,"",1.78865
1990,-1613624,956598,"",1.78865
1991,-1588178,956598,"",1.78865
1992,-1562732,956598,"",1.78865
1993,-1537286,956598,"",1.78865
1994,-1511840,956598,"",1.78865
1995,-1486394,956598,"",1.78865
1996,-1460948,956598,"",1.78865
1997,-1435502,956598,"",1.78865
1998,-1410056,956598,"",1.78865
1999,-1384610,956598,"",1.78865
2000,-1359164,956598,"",0.291773
2001,-1333718,956598,"",""
2002,-1308272,956598,"",""
2003,-1282826,956598,"",""
2004,-1257380,956598,"",""
2005,-1231934,956598,"",""
2006,-1206488,956598,"",""
2007,-1181042,956598,"",""
2008,-1155596,956598,"",""
2009,-1130150,956598,"",""
2010,-1104704,956598,"",""
2011,-1079258,956598,"",""
2012,-1053813,956598,"",""
2013,-1028367,956598,"",""
2014,-1002921,956598,"",""
2015,-977475,956598,"",""
2016,-952029,956598,"",""
2017,-926583,956598,"",""
2018,-901137,956598,"",""
2019,-875691,956598,"",""
2020,-850245,956598,"",""
2021,-824799,956598,"",""
2022,-799353,956598,"",""
2023,-773907,956598,"",""
2024,-748461,956598,"",""
2025,-723015,956598,"",""
2026,-697569,956598,"",""
2027,-672123,956598,"",""
2028,-646677,956598,"",""
2029,-621231,956598,"",""
2030,-595785,956598,"",""
2031,-570339,956598,"",""
2032,-544893,956598,"",""
2033,-519447,956598,"",""
2034,-494001,956598,"",""
2035,-468555,956598,"",""
2036,-443109,956598,"",""
2037,-417664,956598,"",""
2038,-392218,956598,"",""
2039,-366772,956598,"",""
2040,-341326,956598,"",""
2041,-315880,956598,"",""
2042,-290434,956598,"",""
2043,-264988,956598,"",""
2044,-239542,956598,"",""
2045,-214096,956598,"",""
2046,-188650,956598,"",""
2047,-163204,956598,"",""
2048,-137758,956598,"",""
2049,-112312,956598,"",""
2050,-86866,956598,"",""
2051,-61420,956598,"",""
2052,-35974,956598,"",9.10829
2053,-10528,956598,"",9.89698
2054,14918,956598,"",27.0668
2055,40364,956598,"",57.7514
2056,65810,956598,"",59.4685
2057,91256,956598,"",61.0255
2058,116702,956598,"",76.9141
2059,142148,956598,"",241.24
2060,167594,956598,"",162.837
2061,193040,956598,"",26.7882
2062,218485,956598,"",18.1088
2063,243931,956598,"",31.4435
2064,269377,956598,"",20.6659
2065,294823,956598,"",3.24194
2066,320269,956598,"",36.9851
2067,345715,956598,"",105.242
2068,371161,956598,"",85.805
2069,396607,956598,"",88.3041
2070,422053,956598,"",91.488
2071,447499,956598,"",113.276
2072,472945,956598,"",120.983
2073,498391,956598,"",120.983
2074,523837,956598,"",137.772
2075,549283,956598,"",183.598
2076,574729,956598,"",183.598
2077,600175,956598,"",182.104
2078,625621,956598,"",140.086
2079,651067,956598,"",125.29
2080,676513,956598,"",124.82
2081,701959,956598,"",71.8853
2082,727405,956598,"",42.1288
2083,752851,956598,"",10.8063
2084,778297,956598,"",2.17141
2085,803743,956598,"",814.28
2086,829189,956598,"",67.3138
2087,854634,956598,"",240.12
2088,880080,956598,"",257.083
2089,905526,956598,"",135.624
2090,930972,956598,"",4.27688
2091,956418,956598,"",0.943167
2092,1592567,956598,"",2736.6
2093,1618013,956598,"",7575.37
2094,1643459,956598,"",7575.37
2095,1668905,956598,"",7575.37
2096,1694351,956598,"",5691.66
2097,1719797,956598,"",4339.69
2098,1745243,956598,"",3635.62
2099,1770689,956598,"",3635.62
2100,1796135,956598,"",7120.72
2101,1821581,956598,"",7966.3
2102,1847027,956598,"",9253.05
2103,1872473,956598,"",9191.79
2104,1897919,956598,"",6348.31
2105,1923365,956598,"",5829.94
2106,1948811,956598,"",5606.29
2107,1974257,956598,"",5792.05
2108,1999703,956598,"",15109.3
2109,2025149,956598,"",14348.6
2110,2050595,956598,"",28842.4
2111,-2275219,931152,"",50.2907
2112,-2249773,931152,"",66.015
2113,-2224327,931152,"",178.373
2114,-2198881,931152,"",244.994
2115,-2173435,931152,"",244.994
2116,-2147989,931152,"",244.994
2117,-2122543,931152,"",245.011
2118,-2097097,931152,"",245.313
2119,-2071651,931152,"",85.6965
2120,-2046205,931152,"",6.34621
2121,-2020759,931152,"",6.34621
2122,-1995313,931152,"",6.34621
2123,-1969867,931152,"",6.34621
2124,-1944421,931152,"",6.34621
2125,-1918975,931152,"",6.34621
2126,-1893529,931152,"",6.34621
2127,-1868083,931152,"",6.34621
2128,-1842637,931152,"",6.34621
2129,-1817191,931152,"",6.34621
2130,-1791745,931152,"",6.34621
2131,-1766299,931152,"",6.34621
2132,-1740853,931152,"",6.34621
2133,-1715407,931152,"",6.34621
2134,-1689962,931152,"",6.34621
2135,-1664516,931152,"",5.25809
2136,-1639070,931152,"",1.78865
2137,-1613624,931152,"",1.78865
2138,-1588178,931152,"",1.78865
2139,-1562732,931152,"",1.78865
2140,-1537286,931152,"",1.78865
2141,-1511840,931152,"",1.78865
2142,-1486394,931152,"",1.78865
2143,-1460948,931152,"",1.78865
2144,-1435502,931152,"",1.78865
2145,-1410056,931152,"",1.78865
2146,-1384610,931152,"",1.78865
2147,-1359164,931152,"",1.6109
2148,-1333718,931152,"",0.0827249
2149,-1308272,931152,"",""
2150,-1282826,931152,"",""
2151,-1257380,931152,"",""
2152,-1231934,931152,"",""
2153,-1206488,931152,"",""
2154,-1181042,931152,"",""
2155,-1155596,931152,"",""
2156,-1130150,931152,"",""
2157,-1104704,931152,"",""
2158,-1079258,931152,"",""
2159,-1053813,931152,"",""
2160,-1028367,931152,"",""
2161,-1002921,931152,"",""
2162,-977475,931152,"",""
2163,-952029,931152,"",""
2164,-926583,931152,"",""
2165,-901137,931152,"",""
2166,-875691,931152,"",""
2167,-850245,931152,"",""
2168,-824799,931152,"",""
2169,-799353,931152,"",""
2170,-773907,931152,"",""
2171,-748461,931152,"",""
2172,-723015,931152,"",""
2173,-697569,931152,"",""
2174,-672123,931152,"",""
2175,-646677,931152,"",""
2176,-621231,931152,"",""
2177,-595785,931152,"",""
2178,-570339,931152,"",""
2179,-544893,931152,"",""
2180,-519447,931152,"",""
2181,-494001,931152,"",""
2182,-468555,931152,"",""
2183,-443109,931152,"",""
2184,-417664,931152,"",""
2185,-392218,931152,"",""
2186,-366772,931152,"",""
2187,-341326,931152,"",""
2188,-315880,931152,"",""
2189,-290434,931152,"",""
2190,-264988,931152,"",""
2191,-239542,931152,"",""
2192,-214096,931152,"",""
2193,-188650,931152,"",""
2194,-163204,931152,"",""
2195,-137758,931152,"",""
2196,-112312,931152,"",""
2197,-86866,931152,"",""
2198,-61420,931152,"",""
2199,-35974,931152,"",2.72762
2200,-10528,931152,"",1.73955
2201,14918,931152,"",19.0438
2202,40364,931152,"",54.1689
2203,65810,931152,"",252.119
2204,91256,931152,"",500.177
2205,116702,931152,"",511.685
2206,142148,931152,"",315.681
2207,167594,931152,"",241.361
2208,193040,931152,"",53.2621
2209,218485,931152,"",104.447
2210,243931,931152,"",183.438
2211,269377,931152,"",106.961
2212,294823,931152,"",35.6632
2213,320269,931152,"",17.6046
2214,345715,931152,"",89.7563
2215,371161,931152,"",111.31
2216,396607,931152,"",111.31
2217,422053,931152,"",111.31
2218,447499,931152,"",117.616
2219,472945,931152,"",120.983
2220,498391,931152,"",120.983
2221,523837,931152,"",133.389
2222,549283,931152,"",183.598
2223,574729,931152,"",183.598
2224,600175,931152,"",183.598
2225,625621,931152,"",183.161
2226,651067,931152,"",127.987
2227,676513,931152,"",88.0164
2228,701959,931152,"",5.66621
2229,727405,931152,"",12.258
2230,778297,931152,"",1.86459
2231,803743,931152,"",18.1797
2232,829189,931152,"",14.9763
2233,854634,931152,"",243.365
2234,880080,931152,"",285.325
2235,905526,931152,"",161.248
2236,930972,931152,"",13.131
2237,956418,931152,"",27.0588
2238,981864,931152,"",36.5016
2239,1567121,931152,"",1390.17
2240,1592567,931152,"",10585.4
2241,1618013,931152,"",9560.46
2242,1643459,931152,"",7315.55
2243,1668905,931152,"",7154.6
2244,1694351,931152,"",3864.87
2245,1719797,931152,"",2543.95
2246,1745243,931152,"",3635.62
2247,1770689,931152,"",3635.62
2248,1796135,931152,"",6305.74
2249,1821581,931152,"",8529.66
2250,1847027,931152,"",9510.46
2251,1872473,931152,"",9297.15
2252,1897919,931152,"",5977.18
2253,1923365,931152,"",6220.55
2254,1948811,931152,"",9774.97
2255,1974257,931152,"",11720.4
2256,1999703,931152,"",15795
2257,2025149,931152,"",13039.3
2258,2050595,931152,"",353.705
2259,-2300665,905707,"",1.47588
2260,-2275219,905707,"",52.5783
2261,-2249773,905707,"",74.9249
2262,-2224327,905707,"",183.954
2263,-2198881,905707,"",252.787
2264,-2173435,905707,"",245.816
2265,-2147989,905707,"",245.868
2266,-2122543,905707,"",247.252
2267,-2097097,905707,"",205.193
2268,-2071651,905707,"",6.49537
2269,-2046205,905707,"",6.34621
2270,-2020759,905707,"",6.34621
2271,-1995313,905707,"",6.34621
2272,-1969867,905707,"",6.34621
2273,-1944421,905707,"",6.34621
2274,-1918975,905707,"",6.34621
2275,-1893529,905707,"",6.34621
2276,-1868083,905707,"",6.34621
2277,-1842637,905707,"",6.34621
2278,-1817191,905707,"",6.34621
2279,-1791745,905707,"",6.34621
2280,-1766299,905707,"",6.34621
2281,-1740853,905707,"",6.34621
2282,-1715407,905707,"",6.34621
2283,-1689962,905707,"",6.34621
2284,-1664516,905707,"",4.20701
2285,-1639070,905707,"",1.78865
2286,-1613624,905707,"",1.78865
2287,-1588178,905707,"",1.78865
2288,-1562732,905707,"",1.78865
2289,-1537286,905707,"",1.78865
2290,-1511840,905707,"",1.78865
2291,-1486394,905707,"",1.78865
2292,-1460948,905707,"",1.78865
2293,-1435502,905707,"",1.78865
2294,-1410056,905707,"",1.78865
2295,-1384610,905707,"",1.78865
2296,-1359164,905707,"",1.78865
2297,-1333718,905707,"",0.356611
2298,-1308272,905707,"",0.200105
2299,-1282826,905707,"",0.285065
2300,-1257380,905707,"",0.0871965
2301,-1231934,905707,"",0.0804891
2302,-1206488,905707,"",0.595843
2303,-1181042,905707,"",""
2304,-1155596,905707,"",""
2305,-1130150,905707,"",""
2306,-1104704,905707,"",""
2307,-1079258,905707,"",""
2308,-1053813,905707,"",""
2309,-1028367,905707,"",""
2310,-1002921,905707,"",""
2311,-977475,905707,"",""
2312,-952029,905707,"",""
2313,-926583,905707,"",""
2314,-901137,905707,"",""
2315,-875691,905707,"",""
2316,-850245,905707,"",""
2317,-824799,905707,"",""
2318,-799353,905707,"",""
2319,-773907,905707,"",""
2320,-748461,905707,"",""
2321,-723015,905707,"",""
2322,-697569,905707,"",""
2323,-672123,905707,"",""
2324,-646677,905707,"",""
2325,-621231,905707,"",""
2326,-595785,905707,"",""
2327,-570339,905707,"",""
2328,-544893,905707,"",""
2329,-519447,905707,"",""
2330,-494001,905707,"",""
2331,-468555,905707,"",""
2332,-443109,905707,"",""
2333,-417664,905707,"",""
2334,-392218,905707,"",""
2335,-366772,905707,"",""
2336,-341326,905707,"",""
2337,-315880,905707,"",""
2338,-290434,905707,"",""
2339,-264988,905707,"",""
2340,-239542,905707,"",""
2341,-214096,905707,"",""
2342,-188650,905707,"",""
2343,-163204,905707,"",""
2344,-137758,905707,"",""
2345,-112312,905707,"",""
2346,-86866,905707,"",""
2347,-61420,905707,"",0.336884
2348,-35974,905707,"",0.632518
2349,-10528,905707,"",0.611892
2350,14918,905707,"",0.633893
2351,40364,905707,"",0.674456
2352,65810,905707,"",348.236
2353,91256,905707,"",792.944
2354,116702,905707,"",792.944
2355,142148,905707,"",565.412
2356,167594,905707,"",331.851
2357,193040,905707,"",224.147
2358,218485,905707,"",305.158
2359,243931,905707,"",806.677
2360,269377,905707,"",435.42
2361,294823,905707,"",134.365
2362,320269,905707,"",2.52155
2363,345715,905707,"",45.833
2364,371161,905707,"",111.31
2365,396607,905707,"",111.31
2366,422053,905707,"",111.31
2367,447499,905707,"",117.047
2368,472945,905707,"",120.983
2369,498391,905707,"",120.983
2370,523837,905707,"",128.575
2371,549283,905707,"",183.598
2372,574729,905707,"",183.598
2373,600175,905707,"",183.598
2374,625621,905707,"",181.339
2375,651067,905707,"",142.017
2376,676513,905707,"",37.9003
2377,701959,905707,"",344.694
2378,727405,905707,"",8.49931
2379,778297,905707,"",31.698
2380,803743,905707,"",57.3361
2381,829189,905707,"",94.4919
2382,854634,905707,"",169.114
2383,880080,905707,"",74.9072
2384,905526,905707,"",13.7021
2385,930972,905707,"",0.30449
2386,956418,905707,"",88.5686
2387,981864,905707,"",94.2851
2388,1007310,905707,"",2.28662
2389,1567121,905707,"",8663.16
2390,1592567,905707,"",13520.3
2391,1618013,905707,"",10598.9
2392,1643459,905707,"",5698.26
2393,1668905,905707,"",6403.6
2394,1694351,905707,"",513.552
2395,1719797,905707,"",831.279
2396,1745243,905707,"",4327.89
2397,1770689,905707,"",5163.33
2398,1796135,905707,"",10192.1
2399,1821581,905707,"",9600
2400,1847027,905707,"",9507.32
2401,1872473,905707,"",9413.93
2402,1897919,905707,"",8584.36
2403,1923365,905707,"",8381.53
2404,1948811,905707,"",8616.45
2405,1974257,905707,"",12838.8
2406,1999703,905707,"",19594.9
2407,2025149,905707,"",9479.56
2408,-2300665,880261,"",11.5857
2409,-2275219,880261,"",59.0352
2410,-2249773,880261,"",163.797
2411,-2224327,880261,"",271.479
2412,-2198881,880261,"",257.726
2413,-2173435,880261,"",248.069
2414,-2147989,880261,"",248.069
2415,-2122543,880261,"",248.069
2416,-2097097,880261,"",136.725
2417,-2071651,880261,"",6.34621
2418,-2046205,880261,"",6.34621
2419,-2020759,880261,"",6.34621
2420,-1995313,880261,"",6.34621
2421,-1969867,880261,"",6.34621
2422,-1944421,880261,"",6.34621
2423,-1918975,880261,"",6.34621
2424,-1893529,880261,"",6.34621
2425,-1868083,880261,"",6.34621
2426,-1842637,880261,"",6.34621
2427,-1817191,880261,"",6.34621
2428,-1791745,880261,"",6.34621
2429,-1766299,880261,"",6.34621
2430,-1740853,880261,"",6.34621
2431,-1715407,880261,"",6.34621
2432,-1689962,880261,"",6.34621
2433,-1664516,880261,"",2.37543
2434,-1639070,880261,"",1.78865
2435,-1613624,880261,"",1.78865
2436,-1588178,880261,"",1.78865
2437,-1562732,880261,"",1.78865
2438,-1537286,880261,"",1.78865
2439,-1511840,880261,"",1.78865
2440,-1486394,880261,"",1.78865
2441,-1460948,880261,"",1.78865
2442,-1435502,880261,"",1.78865
2443,-1410056,880261,"",1.78865
2444,-1384610,880261,"",1.78865
2445,-1359164,880261,"",1.78865
2446,-1333718,880261,"",1.69027
2447,-1308272,880261,"",1.76741
2448,-1282826,880261,"",1.76405
2449,-1257380,880261,"",1.73163
2450,-1231934,880261,"",1.63885
2451,-1206488,880261,"",1.60307
2452,-1181042,880261,"",0.162096
2453,-1155596,880261,"",0.0558952
2454,-1130150,880261,"",""
2455,-1104704,880261,"",""
2456,-1079258,880261,"",""
2457,-1053813,880261,"",""
2458,-1028367,880261,"",""
2459,-1002921,880261,"",""
2460,-977475,880261,"",""
2461,-952029,880261,"",""
2462,-926583,880261,"",""
2463,-901137,880261,"",""
2464,-875691,880261,"",""
2465,-850245,880261,"",""
2466,-824799,880261,"",""
2467,-799353,880261,"",""
